title,abstract,url,publication_year,authors,institutions
Atomic layer deposition of Al2O3 thin films using dimethylaluminum isopropoxide and water,"Dimethylaluminum isopropoxide (DMAI), (CH3)2AlOCH(CH3)2, a precursor originally developed for the metalorganic chemical vapor deposition of alumina, was adopted as a new precursor for growing aluminum oxide thin films on HF-treated Si(001) substrates by atomic layer deposition (ALD). This precursor is stable for a prolonged period of storage time under inert atmosphere (such as in nitrogen or argon) and does not react vigorously in air, and therefore is easy to handle and safe, without causing hazards. The self-limiting ALD process by alternate surface reactions of DMAI and H2O was confirmed by thicknesses of the grown aluminum oxide films measured as functions of the DMAI pulse time and the number of DMAI-H2O cycles. A maximum growth rate of ∼1.06 Å/cycle was achieved in the substrate temperature range ∼120–150 °C. Growth of stoichiometric Al2O3 thin films without appreciable carbon incorporation was verified by Rutherford backscattering spectrometry. Atomic force microscopy images showed atomically flat and uniform surfaces. In particular, a cross-sectional high-resolution transmission electron microscopy image of an Al2O3 film shows that there is no distinguishable interfacial oxide layer between the Al2O3 film and the Si substrate. These results prove the validity of DMAI as a new ALD source for aluminum oxide.",https://openalex.org/W1530787044,2003,Wontae Cho; Kiwhan Sung; Ki-Seok An‬,Korea Research Institute of Chemical Technology
Atomic layer deposition of Al2O3 on H-passivated Si. I. Initial surface reaction pathways with H/Si(100)-2×1,"Aluminum oxide (Al2O3) grown by atomic layer deposition (ALD) is currently under investigation for use as a high-κ gate dielectric alternative to SiO2. Cluster calculations employing hybrid density functional theory have been carried out to examine the chemical reaction pathways between the ALD precursors, trimethylaluminum (TMA) and H2O, with the H/Si(100)-2×1 surface. Results obtained using Si9H14 and Si15H20, dimer and double dimer clusters to represent the surface active site are in good agreement, providing a consistent view of reaction energetics on the H/Si(100)-2×1 surface. The adsorption energies for TMA and H2O on the surface are calculated to be 0.02 and 0.15 eV, respectively. For the reaction between H2O and the H/Si(100)-2×1 surface, hydroxylation of the surface accompanied by loss of H2 was found to be the preferred pathway having an activation energy and overall reaction enthalpy of 1.60 eV and −0.75 eV, both of which are ⩾0.70 eV lower than the corresponding values for the possible H/D exchange reaction. TMA exposure of the H/Si(100)-2×1 surface favors the deposition of –Al(CH3)2 with loss of CH4, having a barrier height of 1.30 eV and reaction enthalpy of −0.31 eV, which are 0.10 and 0.40 eV lower than the surface methylation pathway (H/CH3 exchange) and 2.64 and 0.45 eV lower in energy than the H2 loss reaction, that results in the deposition of –CH2–Al(CH3)2 to the surface. Therefore, the dominant reactions identified in this work are those with direct implication in the Al2O3 ALD growth mechanism, leading to the formation of Si–O and Si–Al species on the H/Si(100)-2×1 surface.",https://openalex.org/W2000900802,2003,Mathew D. Halls; Krishnan Raghavachari,Indiana University Bloomington
Experimental and Computational Study of Hydration Reactions of Aluminum Oxide Anion Clusters,"Hydration of aluminum oxide anion clusters was studied in the gas phase using an ion trap secondary ion mass spectrometer. Hydration of both AlO2- and Al2O4H- occurred by the consecutive addition of two H2O molecules. For hydration of AlO2-, the rate constants for addition of the first and second water molecules are 4 × 10-11 and 4 × 10-10 cm3 molecule-1 s-1, respectively. The first and second hydration rate constants for Al2O4H- are 2 × 10-9 and 8 × 10-10 cm3 molecule-1 s-1, respectively. A comparison of the experimental rate constants to the theoretical rate constants reveals that addition of the first H2O to AlO2- is only 2% efficient, whereas addition of the first H2O to Al2O4H- is 100% efficient. Ab initio calculations were performed to assist in the interpretation of the kinetic results. Reaction mechanisms and energetics for the hydration of the AlO2- system were calculated using the HF/6-311+G(d(Al),p), B3LYP/6-31+G(d), B3LYP/6-311+G(2d,p), B3LYP/6-311+G(3d2f,2p), and MP2/6-311+G(2d,p) levels of theory. Calculations on the hydration of the Al2O4H- system were performed using the B3LYP/6-311+G(2d,p) level of theory. Ab initio results revealed that the addition of the first and second waters, for both the AlO2- and Al2O4H- systems, results in the formation of four-membered transition states, with simultaneous Al−O bond formation and proton transfer. However, a significant later transition state is observed, with respect to the Al−O and H−O bond lengths, for the addition of the second water molecule in the Al2O4H- system. A comparison of the reaction mechanisms and energetics was not sufficient to account for the 2 orders of magnitude difference in rate constants; however, the reactivity differences do correlate with the dipole moment of the aluminum oxide anions, which may serve to preorient the incoming water molecule, thus enhancing the reaction rate.",https://openalex.org/W2043392844,2000,Jill R. Scott; Gary S. Groenewold; Anita K. Gianotto,Idaho National Laboratory
"An Unusual Hydride-Bridged Aluminum Complex with a Square-Planar Tetraaluminum Core Stabilized by 2,5-Bis((Dimethylamino)methyl)pyrrole Ligands","The novel hydride-bridged tetranuclear aluminum complex {AlH2[C4H2N(CH2NMe2)2-2,5]AlH3}2 (2) and the related deuterium complex {AlD2[C4H2N(CH2NMe2)2-2,5]AlD3}2 (2-D) have been synthesized by reaction of AlCl2[C4H2N(CH2NMe2)2-2,5] (1) with 2 equiv of LiAlH4 or LiAlD4. The crystal structure of complex 2-D reveals an unusual structure in which the aluminum atoms are in a square-planar arrangement. Reaction of 2 with 2 equiv of H2O in diethyl ether affords the aluminum dihydride complex [C4H2N(CH2NMe2)2-2,5]AlH2 (3).",https://openalex.org/W1973590451,2001,Jr-Chiuan Chang; Chen‐Hsiung Hung; Jui‐Hsien Huang,National Changhua University of Education
Synthesis and Charge Transport Properties of Redox-Active Nitroxide Polyethers with Large Site Density,"To maximize the theoretical redox capacity of polymers containing cyclic nitroxides as redox-active pendant groups for high-density charge storage application, a compact five-membered ring with the smallest equivalent weight among the robust cyclic nitroxides was directly bound to a poly(ethylene oxide) chain. 2,2,5,5-Tetramethyl-3-oxiranyl-3-pyrrolin-1-oxyl was synthesized and polymerized via anionic coordinated ring-opening polymerization utilizing diethyl zinc/H2O as an initiator. The unpaired electron in the monomer survived during the polymerization, giving rise to a high density redox polymer with a weight-specific theoretical capacity of 147 mA h/g. Cyclic voltammetry of the polymer layer confined at the surface of an electrode revealed a large redox capacity comparable to the theoretical capacity, which was ascribed to the efficient swelling and yet insoluble properties of the polyether in electrolyte solutions by virtue of the high molecular weight of >105 and adhesive properties allowing immobilization of the layer on the electrode surface. The redox capacity also indicated that the ionophoric polyether matrix accommodated electrolyte anions through the polymer/electrolyte interface to neutralize positive charges produced by the oxidation of the neutral radicals at the polymer/electrode interface. The diffusion coefficient for the redox gradient-driven charge hopping process corresponded to a large second-order rate constant in the order of 107 M−1 s−1, which suggested an efficient electron self-exchange reaction throughout the polymer layer due to the large redox site population and hence to the small intersite distance. Test cells fabricated with a polymer/carbon fiber composite layer on an aluminum current collector as the cathode and a Li anode sandwiching an electrolyte layer were capable of charging and discharging as a secondary battery with an output voltage near 3.7 V and were durable for more than 103 charging−discharging cycles without substantial degradation.",https://openalex.org/W1997502793,2010,Kenichi Oyaizu; Takeshi Kawamoto; Takeo Suga,Waseda University
High H <sub>2</sub> Adsorption in a Microporous Metal–Organic Framework with Open Metal Sites,"A copper-based metal–organic framework (MOF) has been synthesized, and its structure has been solved by X-ray crystallography (see picture; Cu blue, C black, O red, framework pore yellow). The remarkably high hydrogen adsorption properties (2.47 wt %) of this compound have been studied. Metal–organic frameworks (MOFs) are a rapidly growing class of porous materials that are studied for their amenability to design1 and extraordinary permanent porosity.2 The recent discovery that MOFs take up significant amounts of hydrogen has further intensified research in this area.3 In particular, the focus remains on identifying strategies for designing MOFs with high hydrogen-storage capacities. We have already found that both the metal-oxide units and the organic links are important features for hydrogen binding,3a,3d and that interpenetrating MOFs take up more hydrogen than their noninterpenetrating counterparts.3d In this report, we highlight the synthesis and structure of a MOF (named MOF-505) based on the NbO topology which has two kinds of pores, open metal sites, permanent porosity, and a high capacity for hydrogen adsorption. We have previously synthesized MOFs with Cu2(CO2)4 “paddle-wheel” units, and illustrated their use in the design of 0-periodic discrete4 and 3-periodic extended structures.5, 10 MOF-505 was synthesized under analogous conditions: the solvothermal reaction of 3,3′,5,5′-biphenyltetracarboxylic acid (H4bptc; 25 mg, 0.076 mmol)6 and Cu(NO3)2⋅(H2O)2.5 (52 mg, 0.22 mmol) in N,N-dimethylformamide (DMF)/ethanol/H2O (3:3:2 v/v/v) at 65 °C for 24 h gave green, block-shaped crystals (47 mg, 86 % yield based on H4bptc). The compound was formulated as [Cu2(bptc)(H2O)2(dmf)3(H2O)] by elemental microanalysis7 and single-crystal X-ray diffraction studies.8 The Cu2(CO2)4 unit is a square secondary building unit (SBU; Figure 1 A1) that is defined by the carboxylate carbon atoms, and the bptc4− unit is a rectangular SBU that is defined by the 3, 3′, 5, and 5′ carbon atoms (Figure 1 B). The carboxylate functionalities of the bptc4− ligand are nearly coplanar with the biphenyl rings (the dihedral angle between the carboxylate group and the phenyl ring is 7.4°).2 Thus, when the square SBUs are linked to the biphenyl rings, they must be mutually orthogonal (Figure 1 C), an aspect that is the hallmark of the NbO topology.9, 10 The crystal structure of MOF-505 (Figures 1 D and E1) clearly shows that the link has predisposed the inorganic square SBUs at nearly 90° angles (94.4°) to the organic rectangular SBUs. This arrangement yields an overall 3-periodic network which has two kinds of pores. The first of these pores is defined by six inorganic SBUs (representing the faces of a cubic NbO subunit) with a spherical volume of 290 Å3 and a pore diameter of 8.30 Å (Figures 1 D and F1), while the second, and larger, pore is defined by six organic SBUs (again representing the faces of a cubic NbO subunit) and has a solvent-accessible void of 540 Å3 with a pore diameter of 10.10 Å (Figures 1 E and G1).11 These roughly spherical pores are arranged in a rhombohedrally distorted CsCl-type fashion with the small pores surrounded by eight large pores, each of which is also surrounded by eight small pores. There are a total of six pores (three large and three small) per unit cell, which are coupled through an interconnected porous network of 6.70 Å diameter apertures. This provides a total accessible free volume of 2713 Å3 (37.1 %).11, 12 The single-crystal X-ray structure of MOF-505 showing A) Cu2(CO2)4 units (blue, square SBUs) and B) bptc4− units (red, rectangular SBUs) that are C) orthogonally joined. The overall 3-periodic crystal structure (D, E; Cu blue, C black, O red, and the yellow sphere represents the largest sphere that would occupy the cavity without contacting the interior van der Waals surface) has two different types of pores and an underlying NbO-type net (F, G). Hydrogen atoms, guest molecules, and terminal solvent molecules have been omitted for clarity. Thermal gravimetric analysis (TGA) and powder X-ray diffraction (PXRD) patterns were used to evaluate the framework stability under solvent-exchange conditions. PXRD reveals the same pattern of intense diffraction lines in each of the simulated, as-synthesized, and acetone-exchanged materials (see Supporting Information). However, upon desolvation of the exchanged material, decreased diffraction intensities and broadened reflections were observed in the PXRD pattern. This indicates some loss of long-range order but not necessarily loss of porosity, as detailed below. To examine the thermal stability of MOF-505 and estimate the temperature of desolvation we conducted a TGA study: the weight loss of 30.83 % below 250 °C corresponds to the liberation of 2.5 acetone molecules and three water molecules per Cu2bptc formula unit (calcd: 30.53 %). To evaluate whether the framework structure is maintained upon evacuation of the pores, we obtained the gas sorption isotherms using a Cahn C-1000 microgravimetric balance to measure the change in mass of samples suspended within a glass enclosure under a chosen gas atmosphere. The as-synthesized MOF-505 crystalline sample was activated by immersion in acetone for 72 h (3×50 mL for 24 h each) to exchange the dmf guests. The resulting damp, blue-green solid (617 mg) was loaded into the apparatus and evacuated (<10−3 Torr) in three stages (I–III), with both weight loss and color changes being recorded (stage I: 15 h at room temperature (weight decreased to 358 mg, 42.0 % weight loss, light blue); stage II: heating at 70 °C for 15 h (weight decreased to 325 mg, 5.3 % weight loss, dark blue); and stage III: a final dehydration at 120 °C for 12 h (weight decreased to 296 mg, 4.7 % weight loss, purple)), to leave the evacuated sample. Nitrogen and hydrogen isotherms were obtained at each of these activation stages (I–III) as elaborated below. To ensure complete removal of all volatile contaminants from the system, the gas manifold was evacuated overnight and heated to 100 °C prior to the introduction of gas. The system was purged three times at room temperature with the gas to be studied (ultra-high-purity grade, 99.999 %) before cooling to 77 K with liquid nitrogen. The sample temperature was monitored by a thermocouple suspended in close proximity to the sample. Pressures were measured with two MKS Baratron 622 A pressure transducers (10 and 1000 Torr, accuracy ±0.25 % of range). The gas was introduced incrementally and data points were recorded when no further change in mass was observed (<0.02 mg per 10 min). An empirical buoyancy correction was applied to all data points based on the buoyancy experienced by standard aluminum foil weights within the pressure range of the gas at 77 K. Nitrogen sorption by this material clearly shows reversible type-I isotherms at each of the activation stages (Figure 2), indicative of permanent porosity. At stage I (25 °C), an uptake of 278 mg g−1 is achieved, with an equivalent Langmuir surface area (As) of 967 m2 g−1, and Kequation/tex2gif-inf-25.gif=0.193 for a 16.2 Å2 molecular cross-section. Assuming liquid-nitrogen density (0.808 g cm−3) in the pores, extrapolation of the Dubinin–Radushkevich equation13 from the low-pressure data points yields an available micropore volume (Vp) of 0.33 cm3 g−1. Further evacuation of the pores (stage II) removes an additional 5.3 % of guests, providing a 36 % greater uptake (386 mg g−1, As=1343 m2 g−1, Kequation/tex2gif-inf-29.gif=0.327, and Vp=0.45 cm3 g−1) than that observed in the first stage. The fully activated material obtained after stage III shows a substantial increase in the sorption to give a final N2 uptake of 526 mg g−1 (As=1830 m2 g−1, Kequation/tex2gif-inf-34.gif=0.362, and Vp=0.63 cm3 g−1). These data are summarized in Table 1. N2 isotherms for MOF-505 (77 K) after three different activation stages: stage I (25 °C, squares), stage II (70 °C, triangles), and stage III (120 °C, circles); filled shapes indicate adsorption and open shapes indicate desorption data points. Activation Uptake [mg g−1] As [m2 g−1][a] Kequation/tex2gif-inf-39.gif [Torr−1][a,c] Kequation/tex2gif-inf-41.gif [Torr−1][a,d] Vp [cm3 g−1][b] Stage T [°C] N2 H2 I 25 278 14.1 967 0.193 0.0071 0.33 II 70 386 19.7 1343 0.327 0.0070 0.45 III 120 526 24.7 1830 0.362 0.0086 0.63 The hydrogen isotherms of MOF-505 measured at 77 K at the same stages of activation are shown in Figure 3. This temperature is well above the critical temperature (33 K) for hydrogen,14 which suggests that condensation in the pores would be unlikely and complete saturation would not be achieved without much higher pressures. The isotherms measured (0 to 750 Torr) did not show saturation; however, the maximum uptake at 750 Torr for each of the three hydrogen isotherms demonstrates similar increases in capacity to those observed in the nitrogen isotherms, with the fully activated MOF-505 adsorbing an exceptional 2.47 wt % hydrogen at 750 Torr and 77 K. This extraordinary hydrogen sorption capacity is unprecedented in previously reported MOF materials under these conditions.3h H2 isotherms for MOF-505 (77 K) after three different activation stages: stage I (25 °C, squares), stage II (70 °C, triangles), and stage III (120 °C, circles); filled shapes indicate adsorption and open shapes indicate desorption data points. Removal of noncoordinated guests during activation has at least two positive effects on the adsorption capacity: a decrease of sample mass and an increase of available micropore volume and specific surface area. However, removal of the water ligands (bound axially to the copper centers) has the same benefits and also introduces open metal sites that we think enhance the hydrogen–framework interaction. The existence of such open metal sites in MOFs has been confirmed previously by single-crystal X-ray diffraction of MOF-11.5b Room temperature evacuation overnight (stage I) yields an initial hydrogen uptake of 14.1 mg g−1 (1.41 wt % H2; Table 1). The second activation step (stage II) removes an additional 5.3 wt % (partial dehydration) and increases the hydrogen uptake by 5.6 mg g−1 (19.7 mg g−1, 1.97 wt % H2). Further removal of 4.7 wt % (stage III, complete dehydration) increases the hydrogen uptake capacity by an additional 5.0 mg g−1 to 24.7 mg g−1 or 2.47 wt % H2. Upon comparison, the initial activation step (stage I, evacuation of bulk guests) shows an increase in hydrogen sorption of 0.34 mg g−1 per percent mass loss whereas the last two activation steps (stages II and III, dehydration with loss of six water molecules per Cu2bptc formula unit) show a corresponding increase of 1.06 mg g−1 per percent mass loss during activation. Indeed, at stage I the H2 uptake (77 K) is 14.1 mg g−1, while the fully activated material (stage III) containing open metal sites displays an uptake nearly twice as high (24.7 mg g−1) despite only a 10 % mass loss. The lack of any hysteresis in the isotherm illustrates that this physisorption process is completely reversible, and that the presence of these open metal sites does not hamper the desorption process, nor do the pore apertures of 6.70 Å significantly hinder small-molecule diffusion through the host framework. Although there are slight curvatures in the Langmuir plots (leading to some degree of uncertainty) some insight pertinent to this specific system can still be gleaned. Increasing Kequation/tex2gif-inf-54.gif values reveal a trend toward increasing hydrogen affinity of the fully dehydrated framework relative to the partially evacuated material (Table 1). Although we speculate that the open metal sites have a favorable impact on the hydrogen sorption capacity of MOF-505, further experimentation is required to verify this. Another plausible explanation for the high hydrogen uptake capacity of MOF-505 is a simple correlation between specific surface area (As) and uptake. Similar correlations have been made for activated carbons and zeolites15 but have yet to be established for MOF materials. In fact, we would like to specifically point out that, so far, MOF materials with very high surface areas (1000–4500 m2 g−1) do not cleanly follow this correlation.3d Nevertheless, we do observe that each stage of activation is accompanied by distinct changes in sample color, which is consistent with a change in the coordination environment of the metal sites as a result of the removal of terminal ligands. As-synthesized MOF-505 is blue-green and the first-stage activation changes this to light blue; further activation deepens the blue color, while the final activation step yields a deep-purple material. An activated sample exposed to ambient air for 36 h shows a dramatic color change from purple back to blue-green, with the subsequent TGA showing a loss of 18.7 wt % below 250 °C, corresponding to the loss of six water molecules per Cu2bptc formula unit (calcd: 19.3 %). Undoubtedly, two of these water molecules are axially coordinated to the paddle wheels, while the remaining four may be located in the equatorial quadrants defined by adjacent carboxylate groups of every paddle wheel. At present, we are targeting the application of MOFs to gas sorption and selective separations in order to establish their optimal performance and to establish principles for improved inert-gas storage capacities. The unprecedented 2.47 wt % H2 uptake of MOF-505 is an important milestone toward achieving these objectives. Supporting information for this article is available on the WWW under http://www.wiley-vch.de/contents/jc_2002/2005/z462787_s.pdf or from the author. Please note: The publisher is not responsible for the content or functionality of any supporting information supplied by the authors. Any queries (other than missing content) should be directed to the corresponding author for the article.",https://openalex.org/W4229914251,2005,Banglin Chen; N.W. Ockwig; Andrew R. Millward,University of Michigan
Effect of crystalline phases of aluminum hydroxide catalysts on Al‐water reaction,"Previous works indicated that aluminum hydroxide could be acted as catalyst to speed up the hydrolysis reaction of Al, and the catalytic activity of aluminum hydroxide is related to its microscopic properties. In this work, the effect of crystalline phases of aluminum hydroxide catalysts on Al hydrolysis is researched systematically. The results show that the hydrogen production performance of Al hydrolysis catalyzed by aluminum hydroxide with different crystalline phases is obviously different, and the catalytic activity of different aluminum hydroxides is in the order of boehmite > bayerite > gibbsite. A possible mechanism is given, which reveals that the surface hydroxyl groups of aluminum hydroxide act as anchoring sites for the adsorption of H2O molecules and decrease the dissociative adsorption energy of H2O molecules on aluminum hydroxides surface, promoting the hydrolysis reaction of Al. Consequently, the difference in catalytic activity of aluminum hydroxide with different crystalline phases is attributed to the difference in surface hydroxyl group density. This study provides a new idea for the synthesization of aluminum hydroxide with excellent catalytic activity.",https://openalex.org/W3006846755,2020,Wei‐Zhuo Gai; Xianghui Zhang; Yang Yang,Luoyang Normal University; Shanghai University
Compilation of stable isotope fractionation factors of geochemical interest,"Phase equilibrium relations of the common rock-forming oxides except water, by G",https://openalex.org/W1547907389,1977,Irving Friedman; James R. O’Neil,
Reaction Mechanism of the Aluminum Nanoparticle: Physicochemical Reaction and Heat/Mass Transfer,"A lack of clarity in the reaction mechanism of the aluminum nanoparticle (ANP) severely restricts its effective applications. By describing the physicochemical evolution of ANP burning in typical oxidizers (CO2, H2O, and O-2 ) at the nanoscale, three principal reaction modes including physical adsorption, chemical adsorption, and reactive diffusion were captured during the reaction. Initially, oxidizer molecules are physically and chemically adsorbed on the ANP surface until ignition in which reaction heat plays a more important role in contrast to heat transfer. Subsequently, partial oxidizer atoms adsorbed by surface diffuse across the shell to react with the Al core, presenting the dominant mode of reactive diffusion. It is assumed that the binding energy between Al and oxidizer atoms is in an inverse relation to atomic diffusivity but is positively correlated to reaction heat, resulting in various ANP structures and heat release rates. Our findings provide design guidelines to control various oxidizer supplies with respect to the reaction stages to balance the energy release and the residence time of ANP.",https://openalex.org/W2999545819,2020,Qingzhao Chu; Baolu Shi; Lijuan Liao,Beijing Institute of Technology; Chinese Academy of Sciences; Institute of Mechanics
Carboxylate-Substituted Alumoxanes as Processable Precursors to Transition Metal−Aluminum and Lanthanide−Aluminum Mixed-Metal Oxides:  Atomic Scale Mixing via a New Transmetalation Reaction,"Carboxylate−alumoxanes, [Al(O)x(OH)y(O2CR)z]n, have been uniformly doped with a transition metal or lanthanide. Thermolysis of the doped alumoxanes yields homogeneous mixed-metal oxides. The carboxylate−alumoxanes were synthesized by the reaction of boehmite, [Al(O)(OH)]n, with either hexanoic, octanoic, methacrylic, or [(methoxyethoxy)ethoxy]acetic acids. Reaction of the carboxylate alumoxane with either a metal acetylacetonate complex, M(acac)3 (M = Mn, La, Er), V(O)(acac)2, or a salt, [NH4]2[Ce(NO3)6] and [NH4]4[Ce(SO4)4], results in transmetalation and the formation of a doped-alumoxane. Upon thermolysis these doped-alumoxanes result in homogeneous mixed-metal oxides. The formation of single-phase materials is similar to that of traditional sol−gel methodologies; however, the alumoxane precursors are indefinitely stable, in solid and solution. In addition, these precursors show no propensity to segregation or polymerization and are readily processed in aqueous or hydrocarbon medium. The stability of the doped alumoxanes and uniformity of the subsequent oxide is a consequence of the atomic level mixing produced by a unique substitution reaction. A transition-metal or lanthanide ion is exchanged for an aluminum ion within the alumoxane nanoclusters and the elimination of Al3+ as Al(acac)3 or [Al(H2O)6]3+. Evidence for this reaction is obtained from NMR and IR spectroscopy. The doped-alumoxane precursors have been characterized by IR and NMR spectroscopy and TG/DTA. The resulting mixed-metal oxide ceramics have been characterized by scanning electron and scanning electron microscopy (SEM), ESR, microprobe analysis, and X-ray diffraction.",https://openalex.org/W1984943420,1996,Aivaras Kareiva; C. Jeff Harlan; David MacQueen,Rice University; TDA Research (United States)
Aluminum oxide/titanium dioxide nanolaminates grown by atomic layer deposition: Growth and mechanical properties,"Atomic layer deposition (ALD) is based on self-limiting surface reactions. This and cyclic process enable the growth of conformal thin films with precise thickness control and sharp interfaces. A multilayered thin film, which is nanolaminate, can be grown using ALD with tuneable electrical and optical properties to be exploited, for example, in the microelectromechanical systems. In this work, the tunability of the residual stress, adhesion, and mechanical properties of the ALD nanolaminates composed of aluminum oxide (Al2O3) and titanium dioxide (TiO2) films on silicon were explored as a function of growth temperature (110–300 °C), film thickness (20–300 nm), bilayer thickness (0.1–100 nm), and TiO2 content (0%–100%). Al2O3 was grown from Me3Al and H2O, and TiO2 from TiCl4 and H2O. According to wafer curvature measurements, Al2O3/TiO2 nanolaminates were under tensile stress; bilayer thickness and growth temperature were the major parameters affecting the stress; the residual stress decreased with increasing bilayer thickness and ALD temperature. Hardness increased with increasing ALD temperature and decreased with increasing TiO2 fraction. Contact modulus remained approximately stable. The adhesion of the nanolaminate film was good on silicon.",https://openalex.org/W2548089883,2016,Oili Ylivaara; Lauri Kilpi; Xuwen Liu,VTT Technical Research Centre of Finland; Aalto University
PLANT ROOT GROWTH IN ACID ANDOSOLS FROM NORTHEASTERN JAPAN,"This study was conducted to determine the properties of selected Andosols from northeastern Japan and the factors affecting the root growth of burdock, Arctium lappa cv. Takinogawa; barley, Hordeum vulgare cv. Norin-24; and orchard grass Dactylis glomerata cv. Kitamidori grown on these soils in a greenhouse. According to the clay mineralogical composition, the Andosol samples were divided into chloritized 2:1 mineral soils and allophane-imogolite1 soils. All the samples were poor in exchangeable bases, showed pH(H2O) ranging from 4.6 to 5.1, and were rich in reactive aluminum, as indicated by high pH(NaF), existence of large amounts of dithionite-citrate-soluble aluminum, and high phosphate absorption. On the other hand, a wide variation of exchange acidity Y1, determined by the titration of 125 ml of N KCl extract (soil: N KCL = 100:250) with 0.1 N NaOH, was observed; this was very large for chloritized 2:1 mineral soils and negligibly small for allophane-imogolite soils. Root growth of the test plants was reduced in chloritized 2:1 mineral soils, but not in allophane-imogolite soils. Morphological observation and aluminon test of the plant roots showed that aluminum toxicity occurred only in chloritized 2:1 mineral soils, even though all the soils contained large amounts of reactive aluminum and showed pH(H2O) range of 4.6 to 5.1. The degree of reduction of the root yields and the degree of aluminon reaction of aluminum-injured roots were in this order: burdock > barley > orchard grass. Examination of the properties of the soils sampled suggested that exchange acidity Y1 defined by Daikuhara (1914) was a realistic measure of aluminum toxicity potential in Andosols from northeastern Japan.",https://openalex.org/W1988849890,1980,Sadao Shoji; Masahiko Saigusa; Tadashi Takahashi,Tohoku University
Phase Equilibrium Study of the AlCl<sub>3</sub>–CaCl<sub>2</sub>–H<sub>2</sub>O System for the Production of Aluminum Chloride Hexahydrate from Ca-Rich Flue Ash,"The study of the solidliquid phase equilibrium for the AlCl3-CaCl2-H2O system is of significance to separate aluminum chloride hexahydrate from the leachate obtained by the reaction of Ca-rich fly ash and a waste hydrochloride from chemical plant. The phase equilibrium data for the binary AlCl3-H2O system and the ternary AlCl3-CaCl2-H(2)Osystem over the temperature range from 278.15 K to 363.15 K were measured. A rigorous and thermodynamically consistent model representing the AlCl3-CaCl2-H(2)Osystem developed on the basis of the Pitzers activity coefficient model embedded in the Aspen Plus. On the basis of this, the phase behavior of the ternary AlCl3-CaCl2-H2O system at different temperatures was visualized with lucidity on an equilateral triangle. The phase-equilibrium diagram generated by modeling was illustrated to identify the course of crystallization to recover AlCl3.6H(2)O from the solutions containing calcium chloride. All of these will provide a thermodynamic basis for the separation of aluminum chloride from calcium chloride solutions.",https://openalex.org/W2469928021,2015,Junfeng Wang; Camille Petit; Xiangping Zhang,Institute of Process Engineering; Imperial College London
TEM study of mullite growth after muscovite breakdown,"Mullite (Mul) formation after high-T muscovite (Ms) breakdown has been studied in phyllosilicaterich bricks. At T ≥ 900 °C Ms dehydroxylation is followed by partial melting that triggers the nucleation and growth of Mul acicular crystals. An analytical electron microscopy study reveals that the Mul is a 3:2-type with a [6](Al1.686Ti0.031Fe0.159Mg0.134)[4](Al2.360Si1.649)O9.82 formula and an O atom vacancy of x = 0.18. This is consistent with X-ray diffraction results [i.e., unit-cell parameters: a = 7.553(7), b = 7.694(7), and c = 2.881(1) Å, V = 167.45 Å3]. The initial stage of the process resulting in Mul growth followed the balanced reaction Ms → 0.275Mul + 0.667Melt + 0.244K2O + 0.01Na2O + 0.125H2O, yielding an alkali-poor peraluminous melt. H2O with K (and Na), which are lost along the (001) planes of dehydroxylated Ms, play a significant role as melting agents. The c-axes of the Mul crystals are oriented parallel to [010]ms or to the symmetrically equivalent <310>ms zone axis, while the (120)mul or (210)mul planes are subparallel to (001)ms (TEM results). These systematic orientations point to epitaxial Mul nucleation and growth on the remaining Ms substrate, which acts as a template for Mul heterogeneous nucleation. Randomly oriented Mul growth is also observed during the late stages of the process (i.e., melt cooling). The epitaxial nature of Mul growth after dehydroxylated Ms melting minimizes the energy requirement for nucleation. In addition, the water released after Ms breakdown and the multicomponent nature of the melt enable this high-T aluminum silicate to grow at T ~ 900 °C, almost 100 °C below the SiO2-Al2O3-K2O ternary system eutectic (after a melt with an end-member Ms composition).",https://openalex.org/W1902334635,2003,Carlos Rodríguez‐Navarro; Giuseppe Cultrone; Antonio Sánchez‐Navas,Universidad de Granada
The effects of reaction parameters on the deposition characteristics in Al2O3 CVD,"Deposits of aluminum oxides (Al2O3) have been formed by a chemical vapor deposition (CVD) technique involving the application of gas mixtures of AlCl3, CO2, and H2 onto TiN coated cemented carbide substrates. The relationships between the deposition rate and various reaction parameters such as the gas flow rate, the deposition temperature, the composition of reactant gases, and the system pressure were studied. The CVD of Al2O3 is a thermally activated process and limited by the surface chemical reaction. The apparent activation energy is about 36 kcal/mol at 50 Torr and decreases with the increasing system pressure. The dependence of the deposition rate on the reactant gas composition is affected by the variation of the relative contents of the aluminum donor and the oxygen donor. At a low AlCl3 mole fraction, the deposition rate increases with the AlCl3 mole fraction; however, at higher AlCl3 mole fractions than 1.0×10−2 the deposition rate is mainly influenced by the H2O-forming reaction between CO2 and H2.",https://openalex.org/W1978979952,1983,Chulsoon Park; Jae Gon Kim; John S. Chun,Korea Advanced Institute of Science and Technology
