title,abstract,url,publication_year,authors,institutions
Ontology-based Content Analysis of US Patent Applications From 2001–2010,"Ontology-based semantic text analysis methods allow to automatically extract knowledge relationships and data from text documents. In this review, we have applied these technologies for the systematic analysis of pharmaceutical patents. Hierarchical concepts from the knowledge domains of chemical compounds, diseases and proteins were used to annotate full-text US patent applications that deal with pharmacological activities of chemical compounds and filed in the years 2001-2010. Compounds claimed in these applications have been classified into their respective compound classes to review the distribution of scaffold types or general compound classes such as natural products in a time-dependent manner. Similarly, the target proteins and claimed utility of the compounds have been classified and the most relevant were extracted. The method presented allows the discovery of the main areas of innovation as well as emerging fields of patenting activities - providing a broad statistical basis for competitor analysis and decision-making efforts.",https://openalex.org/W2131519104,2012,Lutz Weber; Timo Böhme; Matthias Irmer,
Intelligent Text Mining for Ontological Knowledge Graph Refinement and Patent Portfolio Analysis—Case Study of Net-Zero Data Center Innovation Management,"Ontological knowledge graph (OKG) is a well-formed visual representation that depicts knowledge organization in formal elements (e.g., entities and attributes) and their interrelationships. OKG is crucial for innovation management analysis as it provides a clear boundary to understand complex knowledge domain in detail. In the patent analysis field, it facilitates the definition of a well-defined patent portfolio, aiming for accurate and complete patent retrievals and subsequent analyses. In recent decade, the rapid growth of the information and communication technology (ICT) sector has rendered data centers (DCs) indispensable for data processing, storage, and cloud computing, while ensuring security and privacy during DC operations. However, their energy-intensive operations pose challenges to global efforts toward achieving net-zero emissions goals. In response, this research develops a formal OKG refinement process and uses DC net-zero technology OKG as case study for in-depth OKG refinement and application in patent portfolio analysis. The net-zero DC domain covers five sub-technologies. Utilizing the proposed OKG refinement and patent portfolio analysis framework, the 1801 most recent decade’s patents related to relevant “DC net-zero technologies” are retrieved and analyzed. Particularly in this case, DC colocation and server-as-a-service perspectives are the newly discovered sub-domains for OKG refinement. Furthermore, the research also adopts the technology function matrix and technology maturity to assess current and future technology development trends, providing crucial insights supporting strategic innovation management.",https://openalex.org/W4400121739,2024,Amy J.C. Trappey; Ging-Bin Lin; L.P. Hung,National Tsing Hua University; National Applied Research Laboratories
Ontology matching for patent classification,37,https://openalex.org/W2782682955,2017,Christoph Quix; Sandra Geisler; Rihan Hai,RWTH Aachen University
Recommendation Mechanism for Patent Trading Empowered by Heterogeneous Information Networks,"The emerging patent trading platforms help to ease information asymmetry and trust issues during transaction, but a proactive recommendation mechanism that intelligently helps patent buyers identify relevant patents is still absent in the literature. This study proposes a recommendation mechanism for patent trading empowered by heterogeneous information networks (HIN) that integrates various patent information such as patent trading, patent invention, patent citation, patent ontology, and patent contents. Further, the meta-path-based similarity measure (i.e., AvgSim) is employed to calculate relevance and identify the different motivations of potential buyers in buying patents. We conducted two experiments to examine the performance of a proposed mechanism. An offline experiment on Public PatentsView database and Patent Assignment database show that the HIN-empowered recommendation outperforms baseline methods. We also implemented the proposed mechanism on a real-world trading platform (www.InnoCity.com). The recommendation function achieves satisfying results by tracking users' feedback, which further validates the usability of HIN-empowered recommendation in a patent trading context.",https://openalex.org/W2922665519,2019,Qi Wang; Wei Du; Jian Ma,
Ontologies and semantic mining for bio-technology and chemistry data and patents,Current Semantic Web technologies and fast retrieval methods for internet scale databases are reviewed and challenges for handling biotechnology and chemistry data and patents identified. Possible solutions are discussed and future directions for integrated scalable solutions indicated.,https://openalex.org/W2021110948,2009,Ilkka Havukkala,
Ontology-based Patent Licensing and Litigation Strategic Knowledge System for the Light Emitting Diode Industry,"This research studies the patents, intellectual properties and licensing landscape of the Light Emitting Diode (LED) industry. The ontology of LED technology is described and defined as four major sub-technology domains. The finding provides LED companies with consistent knowledge of their own and their competitors’ patents and intellectual property rights (IPR) ownership. Major LED companies often use their IPRs to gain and protect their market competitiveness, to form alliances, and to create patent licensing or cross-licensing strategies. Newly established LED technology companies competing with global industry leaders face many challenges unaddressed in the research literature. This research focuses on the empirical and quantitative analysis of historical IP and patent related conduct in relation to corporate strategy. Based on the heuristic rules derived from historical conduct, the research establishes a standardized analytical procedure to use in the evaluation of patent licensing and litigation. The results help researchers effectively and consistently analyze their technical capabilities, evaluate their patent licensing strategies, and review litigation in view of the LED-related IP and patent marketplace.",https://openalex.org/W2021055673,2013,Amy J.C. Trappey; Yu-Hui Wang; Charles V. Trappey,National Tsing Hua University; National Taipei University of Technology; National Yang Ming Chiao Tung University
An Ontology-based Collaboration Recommender System using Patents,S.389-394,https://openalex.org/W2293819726,2015,Sandra Geisler; Rihan Hai; Christoph Quix,RWTH Aachen University; Fraunhofer Institute for Applied Information Technology
Utilization of Bio-Ontologies for Enhancing Patent Information Retrieval,"The ability to access existing patents and patent-related information can have significant impacts on technology development and commercial markets. While such information is now available online, requesting the information about a specific technology remains a nontrivial task. The reason is that the online information often resides in different storage sources, is based on different modeling paradigms, and is managed by different independent entities. Ontology is one modeling paradigm that can capture semantically rich knowledge about a specific domain and its existing patents. That knowledge can be used to facilitate information sharing and information interoperability. This paper focuses on the bio-medical domain, where numerous patents have been filed in recent years. Specifically, this paper describes a computational framework that can facilitate the retrieval of intellectual property (IP-) related information in the biomedical domain.",https://openalex.org/W3124067371,2019,Siddharth Taduri; Kincho H. Law; Jay P. Kesan,Stanford University; Chicago Kent College of Law; Illinois College
Research on patent information retrieval based on ontology and its application,"In the economic environment of the world at present, the competition among the enterprises is the competition of the knowledge right. Because the patent is the most concentrated carrier of the knowledge, the efficiency of patent retrieval and utilization is an important way of the enterprises to understand their competitors, track the developed trend of the industrial technique and improve the independent innovation capability and core competitiveness of their own. But at present patent information retrieval systems based on the keyword match can't satisfy the users' demands on accuracy and completeness. So, this paper proposes to establish patent domain ontology, and expand the query based on it to realize semantic retrieval and improve the comprehensiveness and accuracy of the patent information retrieval.",https://openalex.org/W1978209011,2010,Dongsheng Zhai; Chen Lei; Liqing Wang,Beijing University of Technology
Research and Implementation of Chinese Patent Information Gathering System Based on Domain Ontology,"Traditional information gathering systems are mostly keyword-based that are lack of semantic comprehension and analysis ability and can’t guarantee the comprehensiveness and accuracy of information gathering. This paper proposes Chinese patent information gathering model based on domain ontology, which can visualize ontology concept semantic map related to user gathering requirements on the information gathering interface. Users can select more related and professional domain concept to user gathering subjects from ontology concept semantic map, the system may automatically carry out semantic inference and extension to the selected domain concept, and form the normative expansive semantic gathering expression to gather patent information from the related web pages. In order to verify feasibility and effectiveness of the model, this paper selects clothing domain, develops Chinese clothing domain ontology, implements the patent information gathering system based on clothing domain ontology. Experiment results show that the model can greatly improve the comprehensiveness and accuracy of information gathering.",https://openalex.org/W2032178817,2010,Hong Wu; Yuping Li,Shandong University of Technology
Dental implant technology clustering and technology life-span analysis using ontology-based patent intelligence,"Rapid technology development shorter product life cycle, fierce competition in the marketplace, establishes patent analyses are an important strategic tool for R&D management. This thesis develops a technology clustering and life-span analysis framework based on data mining techniques to help companies effectively and rapidly gain domain-specific knowledge and technology insight. In addition, patent documents contain complex terminologies which require experts to perform patent analysis. This research applies patent analysis methodologies to create domain-specific ontologies. The advantage of using an ontology is that it contains specific domain concepts and helps researchers to understand the relationships between concepts. In addition, ontologies are used to effectively extract domain knowledge, cluster patents and create graphs for tend recognition. Life-span analysis of technology clusters helps companies to gain a quick snapshot of their own patent portfolio and identify potential technology clusters for investment. This thesis proposes the process of knowledge extraction for domain-specific patents using patent analysis methodologies which improve domain-knowledge understanding. The methodologies proposed in this research include key phrase analysis, patent technology clustering, patent document clustering, domain-specific ontology, and life-span analysis. With these methodologies, companies quickly derive domain-specific ontologies to help R&D engineers relate data and increase understanding of a specific domain and the relationship between concepts. Life-span analysis helps companies’ direct strategic R&D plans and evaluates the timing of investments using the methodologies proposed in this research. The validity and reliability of the methodology are tested by studying the application of a set of dental implant patents.",https://openalex.org/W579304047,2012,Sean Long Hoang,
A Fuzzy Ontological Knowledge Document Clustering Methodology,"This correspondence presents a novel hierarchical clustering approach for knowledge document self-organization, particularly for patent analysis. Current keyword-based methodologies for document content management tend to be inconsistent and ineffective when partial meanings of the technical content are used for cluster analysis. Thus, a new methodology to automatically interpret and cluster knowledge documents using an ontology schema is presented. Moreover, a fuzzy logic control approach is used to match suitable document cluster(s) for given patents based on their derived ontological semantic webs. Finally, three case studies are used to test the approach. The first test case analyzed and clustered 100 patents for chemical and mechanical polishing retrieved from the World Intellectual Property Organization (WIPO). The second test case analyzed and clustered 100 patent news articles retrieved from online Web sites. The third case analyzed and clustered 100 patents for radio-frequency identification retrieved from WIPO. The results show that the fuzzy ontology-based document clustering approach outperforms the K-means approach in precision, recall, F-measure, and Shannon's entropy.",https://openalex.org/W2165760181,2009,Amy J.C. Trappey; Charles V. Trappey; Fu‐Chiang Hsu,National Taipei University of Technology; National Tsing Hua University; National Yang Ming Chiao Tung University
IoT patent roadmap for smart logistic service provision in the context of Industry 4.0,"Industry 4.0 enables the management of factories manufacturing products with complexity and flexibility. The corresponding logistic services must provide greater accuracy and efficiency in logistic operations. The Internet of Things (IoT) is an important aspect for smart logistics in the context of Industry 4.0. For instance, intelligent logistics models use IoT integrated technologies, e.g. radio frequency identification (RFID), wireless sensor network (WSN) and cloud computing, to enhance the traceability and decision supports of logistic processes in real-time speed, high accuracy, and flexibility. This research focuses on analyzing the related technology roadmaps for the adoption of IoT technologies in smart logistic services. A case research is conducted specifically to identify the relationship between IoT-oriented technologies and deployed advanced logistic services. The logistic operations are organized into an ontology schema based on a four level service framework. The research proposes a roadmap approach to visualize the patent allocations and evolutions corresponding to logistic services at each level. Although the patent roadmap methodology is generic, this research focuses on the two industry leaders, which are UPS and IBM. Using the roadmap methodology, the IoT enabled smart logistic patents are analyzed to identify technology-related business strengths and strategies.",https://openalex.org/W2755040801,2017,Amy J.C. Trappey; Charles V. Trappey; Chin-Yuan Fan,National Tsing Hua University; National Yang Ming Chiao Tung University; National Applied Research Laboratories
Information retrieval and knowledge discovery utilizing a biomedical patent semantic Web,"Before undertaking new biomedical research, identifying concepts that have already been patented is essential. A traditional keyword-based search on patent databases may not be sufficient to retrieve all the relevant information, especially for the biomedical domain. This paper presents BioPatentMiner, a system that facilitates information retrieval and knowledge discovery from biomedical patents. The system first identifies biological terms and relations from the patents and then integrates the information from the patents with knowledge from biomedical ontologies to create a semantic Web. Besides keyword search and queries linking the properties specified by one or more RDF triples, the system can discover semantic associations between the Web resources. The system also determines the importance of the resources to rank the results of a search and prevent information overload while determining the semantic associations.",https://openalex.org/W2128150950,2005,Sougata Mukherjea; Bhuvan Bamba; Pankaj Kankar,IBM Research - India
Ontology-based Technology Function Matrix for Patent Analysis of Additive Manufacturing in the Dental Industry,"Additive manufacturing (AM) technologies have been developed and applied to many domains where product mass-customisation is critical to maintaining competitive advantage. For instance, AM has been adopted for use in the medical and dental manufacture of implants, prosthetics and orthodontics, where these devices must be made to match each patient's unique facial, dental or other body profiles. The research presented focuses on the technological and functional aspects of patent informatics to discover the innovation trends for materials, products, and processes. The research proposes a generic methodology incorporating patent text and data mining to create an ontology based technology function (TF) matrix for any technology domain. The TF matrix is applied to describe the distribution of global dental AM patents. The research compares the latest dental-related AM research initiatives in Taiwan with globally emerging patents. The patent based analytical approach enables R&D teams to benchmark their comparative advantages. [Received 1 May 2016; Revised 22 October 2016; Accepted 8 November 2016]",https://openalex.org/W4251074606,2017,Amy J.C. Trappey,National Tsing Hua University
Towards a patent taxonomy integration and interaction framework,"Patent classification schemes such as the International Patent Classification maintained by the World Intellectual Property Organization are of vital importance for patent searchers, because they usually act as an entry point for the search process. We present a method for augmenting patents by assigning them to classes of a different classification scheme, i.e.~a science taxonomy derived from the Wikipedia Science Portal. For each scientific discipline contained in the portal, descriptive keywords are extracted from the linked Web pages. These keywords are used to identify relevant patents and associate them to the appropriate scientific disciplines. This ontology is part of the Patent Taxonomy Integration and Interaction Framework, which is a flexible approach allowing for the integration of different patent ontologies enabling a wide range of interaction methods.",https://openalex.org/W1965453569,2008,Andreas Pesenhofer; Sonja Edler; Helmut Berger,Statistics Austria
An Ontology-based Automatic Semantic Annotation Approach for Patent Document Retrieval in Product Innovation Design,"Patent retrieval plays a very important role in product innovation design. However, current patent retrieval approaches lack semantic comprehension and association, and usually cannot capture the implicit useful knowledge at a semantic level. In order to improve the traditional patent search, this paper proposes a novel ontology-based automatic semantic annotation approach based on the thorough analysis of patent documents, which combines both structure and content characteristics, and integrates multiple techniques from various aspects. Multilayer semantic model is established to realize unified semantic representation. The approach first utilizes template schemes to extract the structure information from patent documents, and then identifies semantics of entities and relations between entities from the content based on natural language processing techniques and domain knowledge, and at last employs a heuristic pattern learning method to abstract patent technical features. Case study is provided to show that our approach can acquire multi-level patent semantic knowledge from multiple perspectives, and discover semantic correlations between patent documents, which can further promote the accurate patent semantic retrieval effectively.",https://openalex.org/W2955644733,2011,Feng Wang; Lanfen Lin; Yang Zhou,Zhejiang University
"PolySearch2: a significantly improved text-mining system for discovering associations between human diseases, genes, drugs, metabolites, toxins and more","PolySearch2 (http://polysearch.ca) is an online text-mining system for identifying relationships between biomedical entities such as human diseases, genes, SNPs, proteins, drugs, metabolites, toxins, metabolic pathways, organs, tissues, subcellular organelles, positive health effects, negative health effects, drug actions, Gene Ontology terms, MeSH terms, ICD-10 medical codes, biological taxonomies and chemical taxonomies. PolySearch2 supports a generalized 'Given X, find all associated Ys' query, where X and Y can be selected from the aforementioned biomedical entities. An example query might be: 'Find all diseases associated with Bisphenol A'. To find its answers, PolySearch2 searches for associations against comprehensive collections of free-text collections, including local versions of MEDLINE abstracts, PubMed Central full-text articles, Wikipedia full-text articles and US Patent application abstracts. PolySearch2 also searches 14 widely used, text-rich biological databases such as UniProt, DrugBank and Human Metabolome Database to improve its accuracy and coverage. PolySearch2 maintains an extensive thesaurus of biological terms and exploits the latest search engine technology to rapidly retrieve relevant articles and databases records. PolySearch2 also generates, ranks and annotates associative candidates and present results with relevancy statistics and highlighted key sentences to facilitate user interpretation.",https://openalex.org/W1986657538,2015,Yifeng Liu; Yongjie Liang; David S. Wishart,University of Alberta
Automated Patent Categorization and Guided Patent Search using IPC as Inspired by MeSH and PubMed,"Document search on PubMed, the pre-eminent database for biomedical literature, relies on the annotation of its documents with relevant terms from the Medical Subject Headings ontology (MeSH) for improving recall through query expansion. Patent documents are another important information source, though they are considerably less accessible. One option to expand patent search beyond pure keywords is the inclusion of classification information: Since every patent is assigned at least one class code, it should be possible for these assignments to be automatically used in a similar way as the MeSH annotations in PubMed. In order to develop a system for this task, it is necessary to have a good understanding of the properties of both classification systems. This report describes our comparative analysis of MeSH and the main patent classification system, the International Patent Classification (IPC). We investigate the hierarchical structures as well as the properties of the terms/classes respectively, and we compare the assignment of IPC codes to patents with the annotation of PubMed documents with MeSH terms.Our analysis shows a strong structural similarity of the hierarchies, but significant differences of terms and annotations. The low number of IPC class assignments and the lack of occurrences of class labels in patent texts imply that current patent search is severely limited. To overcome these limits, we evaluate a method for the automated assignment of additional classes to patent documents, and we propose a system for guided patent search based on the use of class co-occurrence information and external resources.",https://openalex.org/W2123760629,2013,Daniel Eisinger; George Tsatsaronis; Markus Bundschus,Roche Pharma AG (Germany); Technische Universität Dresden
Using Ontology-Based Patent Informatics to Describe the Intellectual Property Portfolio of an E-Commerce Order Fulfillment Process,"Electronic commerce (EC) is the process of selling and buying goods or services through an online platform used for conducting the necessary business communications and transactions for sellers and buyers over the Internet. EC companies sell products online with an emphasis on running the entire supply chain process efficiently. The business processes, that enterprises use to conduct e-commerce business, are quite valuable and can be treated as intellectual properties (IPs). Business method patents provide inventors and enterprises with protection for the unique business process. The United States provides business method patent owners an exclusive IP right for 20 years. A good quality business method patent is considered a powerful and effective tool to generate revenue and bar potential competitors from duplicating the practices. Patent analysis can assist companies in evaluating their business strategies or redesign their business processes. Grouping patent documents and defining a domain ontology helps companies describe technology trends and innovations. This research uses Amazon's business processes as a case example to conduct business method patent analysis, particularly considering order fulfillment as a key method to manage inventory and purchase orders. An EC ontology schema is constructed based on the key EC business processes and key-phrase extraction from the patents. Understanding Amazon's patents and their relationships to the business process, other EC enterprises can examine their own patents' strategic strengths and weaknesses. In addition, they can prevent their business processes not to infringe upon existing EC patents.",https://openalex.org/W2217250717,2015,Abby P. T. Hsu; Charles V. Trappey; Amy J.C. Trappey,National Tsing Hua University
(De-)assetizing pharmaceutical patents: Patent contestations behind a blockbuster drug,"Recent debates in public health and social sciences have shown how biofinancialization has been fuelled by patents’ transformation into ‘patent-as-assets’. This paper traces the historical construction of one such patent-as-asset bundle: the multi-billion worth architecture of patents behind the hepatitis C blockbuster drug sofosbuvir. Following this process from the late 1980s to present times, we highlight the ontological entanglements of pharmaceutical patents and the scientific, legal, commercial and political contestations that result from the focal firms’ assetization projects. By shining a light on these entanglements, our paper points to the extraordinary historical conditions required for the assetization of drug patents as well as to their vulnerability to contestations. In particular, we highlight new forms of patent activism that threaten the ‘asset condition’ of high-priced pharmaceuticals.",https://openalex.org/W4200452850,2021,Théo Bourgeron; Susi Geiger,University College Dublin
Exploring Chemical Information in PubChem,"Abstract PubChem ( https://pubchem.ncbi.nlm.nih.gov ) is a public chemical database that serves scientific communities as well as the general public. This database collects chemical information from hundreds of data sources and organizes them into multiple data collections, including Substance, Compound, BioAssay, Protein, Gene, Pathway, and Patent. These collections are interlinked with each other, allowing users to discover related records in the various collections (e.g., drugs targeting a protein or genes modulated by a chemical). PubChem can be searched by keyword (e.g., a chemical, protein, or gene name) as well as by chemical structure. The input structure can be provided using popular line notations or drawn with the PubChem Sketcher. PubChem supports various types of structure searches, including identity search, 2‐D and 3‐D similarity searches, and substructure and superstructure searches. Results from multiple searches can be combined using Boolean operators (i.e., AND, OR, and NOT) to formulate complex queries. PubChem allows the user to quickly retrieve a list of records annotated with a particular classification or ontological term. This paper provides step‐by‐step instructions on how to explore PubChem data with examples of commonly requested tasks. © 2021. This article is a U.S. Government work and is in the public domain in the USA. Current Protocols published by Wiley Periodicals LLC. Basic Protocol 1 : Finding genes and proteins that interact with a given compound Basic Protocol 2 : Finding drug‐like compounds similar to a query compound through a two‐dimensional (2‐D) similarity search Basic Protocol 3 : Finding compounds similar to a query compound through a three‐dimensional (3‐D) similarity search Support Protocol : Computing similarity scores between compounds Basic Protocol 4 : Getting the bioactivity data for the hit compounds from substructure search Basic Protocol 5 : Finding drugs that target a particular gene Basic Protocol 6 : Getting bioactivity data of all chemicals tested against a protein. Basic Protocol 7 : Finding compounds annotated with classifications or ontological terms Basic Protocol 8 : Finding stereoisomers and isotopomers of a compound through identity search",https://openalex.org/W3191852652,2021,Sunghwan Kim,National Center for Biotechnology Information; National Institutes of Health
Exploring the Future of Patent Analytics: A Technology Roadmapping approach,"In a connected world, where successful technological development depends increasingly on&#13;\ncollaboration between different partners, effectively utilizing patent data analytics has huge, yet&#13;\nunexploited potential. Given suitable analytics solutions, this high-quality data can be used for&#13;\ndecision making on a strategic level in all kind of organizations. The paper contributes to expanding&#13;\nthe field of patent analytics for more effective exploitation of the worldwide largest repository of&#13;\ntechnological information. We do this by developing a domain level technology roadmap following a&#13;\nthree-stage technology roadmapping and problem-solving approach. Firstly, from desk research and&#13;\nexpert discussions, we identified five main problem themes in the patent analytics field (patent data,&#13;\ndatabase interconnectedness, data analysis, data visualisation, and patent quality). Secondly, we&#13;\nverified and expanded these problem themes through an online survey with 70 respondents. Thirdly,&#13;\nwe explored the future direction of the field through a workshop, with inputs from the preparatory&#13;\nstages above, with 28 leading experts. The approach served to develop a technology roadmap to&#13;\nfacilitate collaboration and coordinated action within the patent analytics community. We identify&#13;\nthirteen priority technologies, such as artificial intelligence and neural networks, fifteen&#13;\ncomplementary technologies, such as block chain, and five new technologies, such as technologies for&#13;\nlinking databases, to be adopted in the field and are important in overcoming the problems. We also&#13;\nidentify twenty-one enablers for potential breakthrough progress of the field that cluster around four&#13;\nthemes: technology development cycles and methodologies; legislation and standardisation for patent&#13;\ndata quality; continuous professional development; and cooperation between industry and academia.&#13;\nKey next actions include the generation of use cases for different users, the standardization and&#13;\nharmonization of patent ontologies and the implementation of reporting standards.",https://openalex.org/W2769204979,2017,Leonidas Aristodemou; Frank Tietze; Nikoletta Athanassopoulou,
A Machine Learning Approach for Solar Power Technology Review and Patent Evolution Analysis,"Solar power systems and their related technologies have developed into a globally utilized green energy source. Given the relatively high installation costs, low conversion rates and battery capacity issues, solar energy is still not a widely applied energy source when compared to traditional energy sources. Despite the challenges, there are many innovative studies of new materials and new methods for improving solar energy transformation efficiency to improve the competitiveness of solar energy in the marketplace. This research searches for promising solar power technologies by text mining 2280 global patents and 5610 literature papers of the past decade (January 2008 to June 2018). First, a solar power knowledge ontology schema (or a key term relationship map) is constructed from the comprehensive literature and patent review. Non-supervised machine learning techniques for clustering patents and literature combined with the Latent Dirichlet Allocation (LDA) topic modeling algorithm identify sub-technology clusters and their main topics. A word-embedding algorithm is applied to identify the patent documents of the specified technologies. Cross-validation of the results is used to model the technology progress with a patent evolution map. Initial analysis show that many patents focus on solar hydropower storage systems, transferring light generated power to waterpower gravity systems. Batteries are also used but have several limitations. The objectives of this research are to review solar technology development progress and describe the innovation path that has evolved for the solar power domain. By adopting unsupervised learning approaches for literature and patent mining, this research develops a novel technology e-discovery methodology and presents the detailed reviews and analyses of the solar power technology using the proposed e-discovery workflow. The insights of global solar technology development, based on both comprehensive literature and patent reviews and cross-analyses, helps energy companies select advanced technologies related to their key technical R&amp;D strengths and business interests. The structured solar-related technology mining can be extended to the analysis of other forms of renewable energy development.",https://openalex.org/W2939242297,2019,Amy J.C. Trappey; Paul P.J. Chen; Charles V. Trappey,National Tsing Hua University; National Yang Ming Chiao Tung University
Immersive Technology for Human‐Centric Cyberphysical Systems in Complex Manufacturing Processes: A Comprehensive Overview of the Global Patent Profile Using Collective Intelligence,"Immersive technology for human‐centric cyberphysical systems includes broad concepts that enable users in the physical world to connect with the cyberworld with a sense of immersion. Complex systems such as virtual reality, augmented reality, brain‐computer interfaces, and brain‐machine interfaces are emerging as immersive technologies that have the potential for improving manufacturing systems. Industry 4.0 includes all technologies, standards, and frameworks for the fourth industrial revolution to facilitate intelligent manufacturing. Industrial immersive technologies will be used for smart manufacturing innovation in the context of Industry 4.0’s human machine interfaces. This research provides a thorough review of the literature, construction of a domain ontology, presentation of patent metatrend statistical analysis, and data mining analysis using a technology function matrix and highlights technical and functional development trends using latent Dirichlet allocation (LDA) models. A total of 179 references from the IEEE and IET databases and 2,672 patents are systematically analyzed to identify current trends. The paper establishes an essential foundation for the development of advanced human‐centric cyberphysical systems in complex manufacturing processes.",https://openalex.org/W2788227286,2018,Usharani Hareesh Govindarajan; Amy J.C. Trappey; Charles V. Trappey,National Tsing Hua University; National Yang Ming Chiao Tung University
"Clarifying Business Models: Origins, Present, and Future of the Concept","This paper aims to clarify the concept of business models, its usages, and its roles in the Information Systems domain. A review of the literature shows a broad diversity of understandings, usages, and places in the firm. The paper identifies the terminology or ontology used to describe a business model, and compares this terminology with previous work. Then the general usages, roles and potential of the concept are outlined. Finally, the connection between the business model concept and Information Systems is described in the form of eight propositions to be analyzed in future work.",https://openalex.org/W2164314939,2005,Alexander Osterwalder; Yves Pigneur; Christopher L. Tucci,University of Lausanne; École Polytechnique Fédérale de Lausanne
Governing through disorder: Neoliberal environmental governance and social theory,"Recent years have witnessed the spread of an array of market-inspired environmental governance approaches, often associated with neoliberal ideas, programs and policies. Drawing on the governmentality framework and focusing on the examples of biotechnology patenting and the financialisation of climate and weather, the article argues that the conceptual underpinnings of these approaches lie in a novel understanding of the ontological quality of the biophysical world. The latter is conceived as fully plastic, controllable, open to an ever-expanding human agency. Neoliberal governance operates through, rather than despite, disorder – that is, through contingency, uncertainty, instability. In the public realm this idea constitutes a sort of shared horizon of meaning; but environmental social theory has a difficult time accounting for it. By reviewing three major perspectives, namely ecological modernization, neo-Marxism and poststructuralism, it is shown that behind contradictions and&#13;\nreticence in their assessments of neoliberal governance lie difficulties in making sense of the latter’s theoretical core. This sets a challenging research program for social theory.",https://openalex.org/W2021386351,2011,Luigi Pellizzoni,University of Trieste
Research on the Construction of Patent Ontology Model in Metallurgy Industry,"Patent literature,which is of great help to scientific researchers,covers most of the new technologies and new methods in the world.In order to change the traditional patent search model and unveil the implicit knowledge in patent literature,it is necessary to reorganize patent information by means of ontology.Taking metallurgy industry as an example,this paper constructs a patent literature ontology model,PATENT_ONTO,with the use of Unified Process for Ontology,and describes the concept model with the use of Protege and OWL coding.",https://openalex.org/W2375810802,2012,Jun Gu,Baogang Group (China)
PubChem 2019 update: improved access to chemical data,"PubChem (https://pubchem.ncbi.nlm.nih.gov) is a key chemical information resource for the biomedical research community. Substantial improvements were made in the past few years. New data content was added, including spectral information, scientific articles mentioning chemicals, and information for food and agricultural chemicals. PubChem released new web interfaces, such as PubChem Target View page, Sources page, Bioactivity dyad pages and Patent View page. PubChem also released a major update to PubChem Widgets and introduced a new programmatic access interface, called PUG-View. This paper describes these new developments in PubChem.",https://openalex.org/W2899070097,2018,Sunghwan Kim; Jie Chen; Tiejun Cheng,National Center for Biotechnology Information; National Institutes of Health
"Patent pledges, open IP, or patent pools? Developing taxonomies in the thicket of terminologies","Recently, a range of organisations, including car and consumer electronics manufacturers, have applied so-called patent pledges. A patent pledge is a publicly announced intervention by patent-owning entities ('pledgers') to out-license active patents to the restricted or unrestricted public free from or bound to certain conditions for a reasonable or no monetary compensation. Despite growing research to better understand this phenomenon, the underlying terminology remains contradictory. We apply an inductive research approach using qualitative coding to analyse 60 patent pledges made by 80 organisations. Based on this analysis, we propose a three-dimensional taxonomy that distinguishes eight types of patent pledges. Extending this taxonomy using case examples, we then propose a generalised patent licensing taxonomy. This second taxonomy can be used to distinguish patent licensing strategies, including other frequently used approaches, such as patent pools and cross-licenses. Finally, we use the patent pledge taxonomy to illustrate how patent owners change their licensing strategies over time and how it can support strategic decision processes within an organisation. We contribute to the field of patent management by building an ontology of patent pledges through proposing a definition and eight types. The patent licensing taxonomy enables organisations to devise and choose licensing strategies, and to illustrate licensing approaches of competitors, for instance.",https://openalex.org/W2923632057,2019,Jonas Fabian Ehrnsperger; Frank Tietze,University of Cambridge
PubChem Substance and Compound databases,"PubChem (https://pubchem.ncbi.nlm.nih.gov) is a public repository for information on chemical substances and their biological activities, launched in 2004 as a component of the Molecular Libraries Roadmap Initiatives of the US National Institutes of Health (NIH). For the past 11 years, PubChem has grown to a sizable system, serving as a chemical information resource for the scientific research community. PubChem consists of three inter-linked databases, Substance, Compound and BioAssay. The Substance database contains chemical information deposited by individual data contributors to PubChem, and the Compound database stores unique chemical structures extracted from the Substance database. Biological activity data of chemical substances tested in assay experiments are contained in the BioAssay database. This paper provides an overview of the PubChem Substance and Compound databases, including data sources and contents, data organization, data submission using PubChem Upload, chemical structure standardization, web-based interfaces for textual and non-textual searches, and programmatic access. It also gives a brief description of PubChem3D, a resource derived from theoretical three-dimensional structures of compounds in PubChem, as well as PubChemRDF, Resource Description Framework (RDF)-formatted PubChem data for data sharing, analysis and integration with information contained in other databases.",https://openalex.org/W2177317049,2015,Sunghwan Kim; Paul Thiessen; Evan Bolton,National Center for Biotechnology Information; National Institutes of Health
