title,abstract,url,publication_year,authors,institutions
Artificial intelligence and IoT driven technologies for environmental pollution monitoring and management,"Detecting hazardous substances in the environment is crucial for protecting human wellbeing and ecosystems. As technology continues to advance, artificial intelligence (AI) has emerged as a promising tool for creating sensors that can effectively detect and analyze these hazardous substances. The increasing advancements in information technology have led to a growing interest in utilizing this technology for environmental pollution detection. AI-driven sensor systems, AI and Internet of Things (IoT) can be efficiently used for environmental monitoring, such as those for detecting air pollutants, water contaminants, and soil toxins. With the increasing concerns about the detrimental impact of legacy and emerging hazardous substances on ecosystems and human health, it is necessary to develop advanced monitoring systems that can efficiently detect, analyze, and respond to potential risks. Therefore, this review aims to explore recent advancements in using AI, sensors and IOTs for environmental pollution monitoring, taking into account the complexities of predicting and tracking pollution changes due to the dynamic nature of the environment. Integrating machine learning (ML) methods has the potential to revolutionize environmental science, but it also poses challenges. Important considerations include balancing model performance and interpretability, understanding ML model requirements, selecting appropriate models, and addressing concerns related to data sharing. Through examining these issues, this study seeks to highlight the latest trends in leveraging AI and IOT for environmental pollution monitoring.",https://openalex.org/W4391968719,2024,Simona Mariana Popescu; Sheikh Mansoor; Owais Ali Wani,University of Craiova; Jeju National University; Sher-e-Kashmir University of Agricultural Sciences and Technology of Kashmir
Artificial intelligence technologies and compassion in healthcare: A systematic scoping review,"Background Advances in artificial intelligence (AI) technologies, together with the availability of big data in society, creates uncertainties about how these developments will affect healthcare systems worldwide. Compassion is essential for high-quality healthcare and research shows how prosocial caring behaviors benefit human health and societies. However, the possible association between AI technologies and compassion is under conceptualized and underexplored. Objectives The aim of this scoping review is to provide a comprehensive depth and a balanced perspective of the emerging topic of AI technologies and compassion, to inform future research and practice. The review questions were: How is compassion discussed in relation to AI technologies in healthcare? How are AI technologies being used to enhance compassion in healthcare? What are the gaps in current knowledge and unexplored potential? What are the key areas where AI technologies could support compassion in healthcare? Materials and methods A systematic scoping review following five steps of Joanna Briggs Institute methodology. Presentation of the scoping review conforms with PRISMA-ScR (Preferred Reporting Items for Systematic reviews and Meta-Analyses extension for Scoping Reviews). Eligibility criteria were defined according to 3 concept constructs (AI technologies, compassion, healthcare) developed from the literature and informed by medical subject headings (MeSH) and key words for the electronic searches. Sources of evidence were Web of Science and PubMed databases, articles published in English language 2011–2022. Articles were screened by title/abstract using inclusion/exclusion criteria. Data extracted (author, date of publication, type of article, aim/context of healthcare, key relevant findings, country) was charted using data tables. Thematic analysis used an inductive-deductive approach to generate code categories from the review questions and the data. A multidisciplinary team assessed themes for resonance and relevance to research and practice. Results Searches identified 3,124 articles. A total of 197 were included after screening. The number of articles has increased over 10 years (2011, n = 1 to 2021, n = 47 and from Jan–Aug 2022 n = 35 articles). Overarching themes related to the review questions were: (1) Developments and debates (7 themes) Concerns about AI ethics, healthcare jobs, and loss of empathy; Human-centered design of AI technologies for healthcare; Optimistic speculation AI technologies will address care gaps; Interrogation of what it means to be human and to care; Recognition of future potential for patient monitoring, virtual proximity, and access to healthcare; Calls for curricula development and healthcare professional education; Implementation of AI applications to enhance health and wellbeing of the healthcare workforce. (2) How AI technologies enhance compassion (10 themes) Empathetic awareness; Empathetic response and relational behavior; Communication skills; Health coaching; Therapeutic interventions; Moral development learning; Clinical knowledge and clinical assessment; Healthcare quality assessment; Therapeutic bond and therapeutic alliance; Providing health information and advice. (3) Gaps in knowledge (4 themes) Educational effectiveness of AI-assisted learning; Patient diversity and AI technologies; Implementation of AI technologies in education and practice settings; Safety and clinical effectiveness of AI technologies. (4) Key areas for development (3 themes) Enriching education, learning and clinical practice; Extending healing spaces; Enhancing healing relationships. Conclusion There is an association between AI technologies and compassion in healthcare and interest in this association has grown internationally over the last decade. In a range of healthcare contexts, AI technologies are being used to enhance empathetic awareness; empathetic response and relational behavior; communication skills; health coaching; therapeutic interventions; moral development learning; clinical knowledge and clinical assessment; healthcare quality assessment; therapeutic bond and therapeutic alliance; and to provide health information and advice. The findings inform a reconceptualization of compassion as a human-AI system of intelligent caring comprising six elements: (1) Awareness of suffering (e.g., pain, distress, risk, disadvantage); (2) Understanding the suffering (significance, context, rights, responsibilities etc.); (3) Connecting with the suffering (e.g., verbal, physical, signs and symbols); (4) Making a judgment about the suffering (the need to act); (5) Responding with an intention to alleviate the suffering; (6) Attention to the effect and outcomes of the response. These elements can operate at an individual (human or machine) and collective systems level (healthcare organizations or systems) as a cyclical system to alleviate different types of suffering. New and novel approaches to human-AI intelligent caring could enrich education, learning, and clinical practice; extend healing spaces; and enhance healing relationships. Implications In a complex adaptive system such as healthcare, human-AI intelligent caring will need to be implemented, not as an ideology, but through strategic choices, incentives, regulation, professional education, and training, as well as through joined up thinking about human-AI intelligent caring. Research funders can encourage research and development into the topic of AI technologies and compassion as a system of human-AI intelligent caring. Educators, technologists, and health professionals can inform themselves about the system of human-AI intelligent caring.",https://openalex.org/W4316669402,2023,Elizabeth Morrow; Teodor Zidaru; Fiona Ross,Northern Ireland Hospice; London School of Economics and Political Science; Kingston University
"Machine learning: Trends, perspectives, and prospects","Machine learning addresses the question of how to build computers that improve automatically through experience. It is one of today’s most rapidly growing technical fields, lying at the intersection of computer science and statistics, and at the core of artificial intelligence and data science. Recent progress in machine learning has been driven both by the development of new learning algorithms and theory and by the ongoing explosion in the availability of online data and low-cost computation. The adoption of data-intensive machine-learning methods can be found throughout science, technology and commerce, leading to more evidence-based decision-making across many walks of life, including health care, manufacturing, education, financial modeling, policing, and marketing.",https://openalex.org/W1901616594,2015,Michael I. Jordan; Tom M. Mitchell,"University of California, Berkeley; Carnegie Mellon University"
Acceptance of artificial intelligence in German agriculture: an application of the technology acceptance model and the theory of planned behavior,"Abstract The use of Artificial Intelligence (AI) in agriculture is expected to yield advantages such as savings in production resources, labor costs, and working hours as well as a reduction in soil compaction. However, the economic and ecological benefits of AI systems for agriculture can only be realized if farmers are willing to use them. This study applies the technology acceptance model (TAM) of Davis (1989) and the theory of planned behavior (TPB) of Ajzen (1991) to investigate which behavioral factors are influencing the acceptance of AI in agriculture. The composite model is extended by two additional factors, expectation of property rights over business data and personal innovativeness. A structural equation analysis is used to determine the importance of factors influencing the acceptance of AI systems in agriculture. For this purpose, 84 farmers were surveyed with a letter or an online questionnaire. Results show that the perceived behavioral control has the greatest influence on acceptance, followed by farmers’ personal attitude towards AI systems in agriculture. The modelled relationships explain 59% of the total variance in acceptance. Several options and implications on how to increase the acceptance of AI systems in agriculture are discussed.",https://openalex.org/W3166769082,2021,Svenja Mohr; Rainer Kühl,Justus-Liebig-Universität Gießen
The AI Digital Revolution in Innovation: A Conceptual Framework of Artificial Intelligence Technologies for the Management of Innovation,"Artificial Intelligence (AI) is an emerging technological field with immense transformative potential. Within this context, we discuss the diverse ways AI is transforming innovation. We introduce a conceptual framework in which we argue AI plays the following two roles: originator and facilitator of innovation. Additionally, we discuss different applications and implications for innovation theory and practice using a reflection on the traditional innovation process and the front end of innovation perspective. For this, we use the perspectives of AI as technology push, AI as market pull, AI to advance steps in the innovation funnel as well as AI as a contributor to new product development. Finally, we discuss future directions for research in these fields.",https://openalex.org/W3209575695,2021,Alexander Brem; Ferran Giones; Marcel Werle,University of Stuttgart
Student perspectives on the use of generative artificial intelligence technologies in higher education,"Abstract The aim of this project was to understand student perspectives on generative artificial intelligence (GAI) technologies such as Chat generative Pre-Trained Transformer (ChatGPT), in order to inform changes to the University of Liverpool Academic Integrity code of practice. The survey for this study was created by a library student team and vetted through focus groups. A total of 2555 students participated in the survey. Results showed that only 7% of students who responded had not heard of any GAI technologies, whilst over half had used or considered using these for academic purposes. The majority of students (54.1%) were supportive or somewhat supportive of using tools such as Grammarly, but 70.4% were unsupportive or somewhat unsupportive towards students using tools such as ChatGPT to write their whole essay. Students who had higher levels of confidence in their academic writing were less likely to use or consider using them for academic purposes, and were also less likely to be supportive of other students using them. Most students (41.1%) also thought there should be a university wide policy on when these technologies are or are not appropriate to use. The results of this research suggest that students require clear policies on the use of GAI and that these technologies should not be banned from university, but consideration must be made to ensure different groups of students have equal access to the technologies.",https://openalex.org/W4392732989,2024,Heather Johnston; Rebecca Wells; Elizabeth M. Shanks,National Museums Liverpool; University of Liverpool
Innovation and challenges of artificial intelligence technology in personalized healthcare,"As the burgeoning field of Artificial Intelligence (AI) continues to permeate the fabric of healthcare, particularly in the realms of patient surveillance and telemedicine, a transformative era beckons. This manuscript endeavors to unravel the intricacies of recent AI advancements and their profound implications for reconceptualizing the delivery of medical care. Through the introduction of innovative instruments such as virtual assistant chatbots, wearable monitoring devices, predictive analytic models, personalized treatment regimens, and automated appointment systems, AI is not only amplifying the quality of care but also empowering patients and fostering a more interactive dynamic between the patient and the healthcare provider. Yet, this progressive infiltration of AI into the healthcare sphere grapples with a plethora of challenges hitherto unseen. The exigent issues of data security and privacy, the specter of algorithmic bias, the requisite adaptability of regulatory frameworks, and the matter of patient acceptance and trust in AI solutions demand immediate and thoughtful resolution .The importance of establishing stringent and far-reaching policies, ensuring technological impartiality, and cultivating patient confidence is paramount to ensure that AI-driven enhancements in healthcare service provision remain both ethically sound and efficient. In conclusion, we advocate for an expansion of research efforts aimed at navigating the ethical complexities inherent to a technology-evolving landscape, catalyzing policy innovation, and devising AI applications that are not only clinically effective but also earn the trust of the patient populace. By melding expertise across disciplines, we stand at the threshold of an era wherein AI's role in healthcare is both ethically unimpeachable and conducive to elevating the global health quotient.",https://openalex.org/W4401642802,2024,Yu-Hao Li; Yulin Li; Mu-Yang Wei,Beijing University of Posts and Telecommunications; First Bethune Hospital of Jilin University
Development and Transformation in Digital Marketing and Branding with Artificial Intelligence and Digital Technologies Dynamics in the Metaverse Universe,"The Metaverse will have a variety of effects on marketing. Businesses need to maintain their identities in the Metaverse realm. Generation Z and Generation alpha will have an easier time adjusting to virtual realms. The augmented reality environment allows buyers to interact with products without leaving the comfort of their own homes. Realization of in-store experiences is possible in the universe of the Metaverse. In addition, there will be an increase in the number of options for branding in the Metaverse. Virtual billboards and the virtual clothing consumers choose to wear will also influence brand awareness. Additionally, Non-Fungible Tokens (NFTs) will be used to produce branded virtual content for end users. Examining the influence that technologies powered by artificial intelligence have had on digital marketing and branding will be the primary focus of this research project. In addition, research will be conducted into the applications of the Metaverse, artificial intelligence, and other digital technologies in the marketing field and studies about these subject areas. The research investigated several digital technologies, including the Metaverse, artificial intelligence, blockchain, virtual reality, and augmented reality. It is of the utmost importance for businesses to be able to compete in digital and virtual environments within the context of digital transformation to thrive in an increasingly competitive world. Companies need to invest in the Metaverse, artificial intelligence, and various other forms of digital technology to expand their marketing awareness in virtual environments, expand their customer portfolios, and become brands to take the lead in their respective markets.",https://openalex.org/W4303645465,2022,Kemal Gökhan Nalbant; Sevgi Aydın,Beykent University
RETRACTED: An empirical evaluation of technology acceptance model for Artificial Intelligence in E-commerce,"Artificial Intelligence (AI) has become essential to Electronic-Commerce technology over the past decades. Its fast growth has changed the way consumers do online shopping. Using the Technology Acceptance Model (TAM) as a theoretical framework, this research examines how AI can be made more effective and profitable in e-commerce and how entrepreneurs can make AI technology to assist in achieving their business goals. In this regard, an online survey was conducted from the online purchasers of e-commerce firms. The Partial Least Square (PLS) Smart was used to examine the data. The broadly used TAM was identified as an appropriate hypothetical model for studying the acceptance of AI technology in e-commerce. The findings of this study show that Subjective Norms positively impact Perceived Usefulness (PU) and Pursued Ease of Use (PEU), trust has a positive effect on PEU, and PEU positively impacts PU and attitudes toward use. Similarly, PU also has a positive effect on attitudes toward use and intention to use. Furthermore, the findings do not support the impact of Trust on PU and attitudes towards behavioural intention to use. Lastly, behavioural intention to use positively impacted the actual use of AI technology. This study adds theoretical and practical knowledge for adopting the TAM model in the E-commerce sector. It helps entrepreneurs to implement the TAM model in their business to use AI in a better and more appropriate way.",https://openalex.org/W4384501967,2023,Chenxing Wang; Sayed Fayaz Ahmad; Ahmad Y. A. Bani Ahmad,Institute of Business Management; Middle East University
Acceptance Model of Artificial Intelligence (AI)-Based Technologies in Construction Firms: Applying the Technology Acceptance Model (TAM) in Combination with the Technology–Organisation–Environment (TOE) Framework,"In the era of the Fourth Industrial Revolution, artificial intelligence (AI) is a core technology, and AI-based applications are expanding in various fields. This research explored the influencing factors on end-user’s intentions and acceptance of AI-based technology in construction companies using the technology acceptance model (TAM) and technology–organisation–environment (TOE) framework. The analysis of end-users’ intentions for accepting AI-based technology was verified by applying the structure equation model. According to the research results, the technological factors along with external variables and an individual’s personality had a positive influence (+) on the perceived usefulness and the perceived ease of use of end-users of AI-based technology. Conversely, environmental factors such as suggestions from others appeared to be disruptive to users’ technology acceptance. In order to effectively utilise AI-based technology, organisational factors such as the support, culture, and participation of the company as a whole were indicated as important factors for AI-based technology implementation.",https://openalex.org/W4205423118,2022,Seunguk Na; Seokjae Heo; Sehee Han,Dankook University
Artificial Intelligence and Machine Learning Technology Driven Modern Drug Discovery and Development,"The discovery and advances of medicines may be considered as the ultimate relevant translational science effort that adds to human invulnerability and happiness. But advancing a fresh medication is a quite convoluted, costly, and protracted operation, normally costing USD ~2.6 billion and consuming a mean time span of 12 years. Methods to cut back expenditure and hasten new drug discovery have prompted an arduous and compelling brainstorming exercise in the pharmaceutical industry. The engagement of Artificial Intelligence (AI), including the deep-learning (DL) component in particular, has been facilitated by the employment of classified big data, in concert with strikingly reinforced computing prowess and cloud storage, across all fields. AI has energized computer-facilitated drug discovery. An unrestricted espousing of machine learning (ML), especially DL, in many scientific specialties, and the technological refinements in computing hardware and software, in concert with various aspects of the problem, sustain this progress. ML algorithms have been extensively engaged for computer-facilitated drug discovery. DL methods, such as artificial neural networks (ANNs) comprising multiple buried processing layers, have of late seen a resurgence due to their capability to power automatic attribute elicitations from the input data, coupled with their ability to obtain nonlinear input-output pertinencies. Such features of DL methods augment classical ML techniques which bank on human-contrived molecular descriptors. A major part of the early reluctance concerning utility of AI in pharmaceutical discovery has begun to melt, thereby advancing medicinal chemistry. AI, along with modern experimental technical knowledge, is anticipated to invigorate the quest for new and improved pharmaceuticals in an expeditious, economical, and increasingly compelling manner. DL-facilitated methods have just initiated kickstarting for some integral issues in drug discovery. Many technological advances, such as “message-passing paradigms”, “spatial-symmetry-preserving networks”, “hybrid de novo design”, and other ingenious ML exemplars, will definitely come to be pervasively widespread and help dissect many of the biggest, and most intriguing inquiries. Open data allocation and model augmentation will exert a decisive hold during the progress of drug discovery employing AI. This review will address the impending utilizations of AI to refine and bolster the drug discovery operation.",https://openalex.org/W4317625850,2023,Chayna Sarkar; Biswadeep Das; Vikram Singh Rawat,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences; All India Institute of Medical Sciences Rishikesh
"Blockchain Technology, Business Data Analytics, and Artificial Intelligence: Use in the Accounting Profession and Ideas for Inclusion into the Accounting Curriculum","ABSTRACT Recently, accounting academics have reported increased attention in the accounting profession toward the employment of various technologies. These studies only highlight the exploitation of these technologies in the profession and areas for future research, while missing the need for modernizing the accounting curriculum to meet the industry's technological needs. This paper follows an integrated model for curriculum redesign to reflect blockchain technology, business data analytics, and artificial intelligence employment in the accounting profession. By building on the main four educational curricula designs components, we propose ways to incorporate these technologies into the accounting curriculum. Current industry implementation of new technologies should be considered by academia when designing accounting curriculum to prepare graduates for the market and to ensure their employability. This paper calls for radical changes in the accounting curriculum to reach a balance between existing accounting knowledge and information technology skills relevant to the profession. JEL Classifications: M4; I23; O33.",https://openalex.org/W2981513490,2019,Amer Qasim; Faten Kharbat,Al Ain University
Research on Application of Artificial Intelligence in Computer Network Technology,"With the continuous expansion of the application scope of computer network technology, various malicious attacks that exist in the Internet range have caused serious harm to computer users and network resources. This paper attempts to apply artificial intelligence (AI) to computer network technology and research on the application of AI in computing network technology. Designing an intrusion detection model based on improved back propagation (BP) neural network. By studying the attack principle, analyzing the characteristics of the attack method, extracting feature data, establishing feature sets, and using the agent technology as the supporting technology, the simulation experiment is used to prove the improvement effect of the system in terms of false alarm rate, convergence speed, and false negative rate, the rate reached 86.7%. The results show that this fast algorithm reduces the training time of the network, reduces the network size, improves the classification performance, and improves the intrusion detection rate.",https://openalex.org/W2890849983,2018,Qingjun Wang; Peng Lu,Shenyang Aerospace University; Central South University
"Green Artificial Intelligence: Towards an Efficient, Sustainable and Equitable Technology for Smart Cities and Futures","Smart cities and artificial intelligence (AI) are among the most popular discourses in urban policy circles. Most attempts at using AI to improve efficiencies in cities have nevertheless either struggled or failed to accomplish the smart city transformation. This is mainly due to short-sighted, technologically determined and reductionist AI approaches being applied to complex urbanization problems. Besides this, as smart cities are underpinned by our ability to engage with our environments, analyze them, and make efficient, sustainable and equitable decisions, the need for a green AI approach is intensified. This perspective paper, reflecting authors’ opinions and interpretations, concentrates on the “green AI” concept as an enabler of the smart city transformation, as it offers the opportunity to move away from purely technocentric efficiency solutions towards efficient, sustainable and equitable solutions capable of realizing the desired urban futures. The aim of this perspective paper is two-fold: first, to highlight the fundamental shortfalls in mainstream AI system conceptualization and practice, and second, to advocate the need for a consolidated AI approach—i.e., green AI—to further support smart city transformation. The methodological approach includes a thorough appraisal of the current AI and smart city literatures, practices, developments, trends and applications. The paper informs authorities and planners on the importance of the adoption and deployment of AI systems that address efficiency, sustainability and equity issues in cities.",https://openalex.org/W3192495768,2021,Tan Yiğitcanlar; Rashid Mehmood; Juan M. Corchado,Queensland University of Technology; Universidade Federal de Santa Catarina; King Abdulaziz University
Artificial Intelligence in Innovation: How to Spot Emerging Trends and Technologies,"Firms apply strategic foresight in technology and innovation management to detect discontinuous changes early, to assess their expected consequences, and to develop a future course of action enabling superior company performance. For this purpose, an ever-increasing amount of data has to be collected, analyzed, and interpreted. Still, a major part of these activities is performed manually, which requires high investments in various resources. To support these processes more efficiently, this article presents an artificial-intelligence-based data mining model that helps firms spot emerging topics and trends at a higher level of automation than before. Its modular structure consists of components for query generation, data collection, data preprocessing, topic modeling, topic analysis, and visualization, combined in such a way that only a minimum amount of manual effort is required during its initial set up. The approach also incorporates self-adaptive capabilities, allowing the model to automatically update itself once new data has become available. The model parameterization is based on latest research in this area, and its threshold parameter is learnt during supervised training using a training data set. We have applied our model to an independent test data set to verify its effectiveness as an early warning system. By means of a retrospective analysis, we show in three case studies that our model is able to identify emerging technologies prior to their first publication in the Gartner Hype Cycle for Emerging Technologies. Based on our findings, we derive both theoretical and practical implications for the technology and innovation management of firms, and we suggest future research opportunities to further advance this field.",https://openalex.org/W3029931105,2020,Christian Mühlroth; Michael Grottke,Schiller International University; GfK (Germany)
Examining artificial intelligence (AI) technologies in marketing via a global lens: Current trends and future research opportunities,"Artificial intelligence (AI) has captured substantial interest from a wide array of marketing scholars in recent years. Our research contributes to this emerging domain by examining AI technologies in marketing via a global lens. Specifically, our lens focuses on three levels of analysis: country, company, and consumer. Our country-level analysis emphasizes the heterogeneity in economic inequality across countries due to the considerable economic resources necessary for AI adoption. Our company-level analysis focuses on glocalization because while the hardware that underlies these technologies may be global in nature, their application necessitates adaptation to local cultures. Our consumer-level analysis examines consumer ethics and privacy concerns, as AI technologies often collect, store and process a cornucopia of personal data across our globe. Through the prism of these three lenses, we focus on two important dimensions of AI technologies in marketing: (1) human–machine interaction and (2) automated analysis of text, audio, images, and video. We then explore the interaction between these two key dimensions of AI across our three-part global lens to develop a set of research questions for future marketing scholarship in this increasingly important domain.",https://openalex.org/W3214567845,2021,Praveen K. Kopalle; Manish Gangwar; Andreas Kaplan,Dartmouth College; Indian School of Business; ESCP Business School
Artificial Intelligence Technologies and Related Urban Planning and Development Concepts: How Are They Perceived and Utilized in Australia?,"Artificial intelligence (AI) is a powerful technology with an increasing popularity and applications in areas ranging from marketing to banking and finance, from agriculture to healthcare and security, from space exploration to robotics and transport, and from chatbots to artificial creativity and manufacturing. Although many of these areas closely relate to the urban context, there is limited understanding of the trending AI technologies and their application areas-or concepts-in the urban planning and development fields. Similarly, there is a knowledge gap in how the public perceives AI technologies, their application areas, and the AI-related policies and practices of our cities. This study aims to advance our understanding of the relationship between the key AI technologies (n = 15) and their key application areas (n = 16) in urban planning and development. To this end, this study examines public perceptions of how AI technologies and their application areas in urban planning and development are perceived and utilized in the testbed case study of Australian states and territories. The methodological approach of this study employs the social media analytics method, and conducts sentiment and content analyses of location-based Twitter messages (n = 11,236) from Australia. The results disclose that: (a) digital transformation, innovation, and sustainability are the most popular AI application areas in urban planning and development; (b) drones, automation, robotics, and big data are the most popular AI technologies utilized in urban planning and development, and; (c) achieving the digital transformation and sustainability of cities through the use of AI technologies-such as big data, automation and robotics-is the central community discussion topic.",https://openalex.org/W3112597358,2020,Tan Yiğitcanlar; Nayomi Kankanamge; Massimo Regona,Queensland University of Technology
Artificial intelligence as an upcoming technology in wastewater treatment: a comprehensive review,"Artificial intelligence (AI) is nowadays an upcoming technology. It is a practice of simulating human intelligence for varied applications. When compared with the standard practices, AI is developing at a rapid rate. AI has proved its worth in several areas such as agriculture, automobile industry, banking and finance, space exploration, artificial creativity, etc. Owing to the efficiency, speed, and independence from human operations, AI is now entering the wastewater treatment sector. This technology has been used for monitoring the performance of the water treatment plants in terms of efficiency parameters, Biological Oxygen Demand (BOD) and Chemical Oxygen Demand (COD) determination, elimination of nitrogen and sulphur, prediction of turbidity and hardness, uptake of contaminants, etc., in the wastewater sector. Artificial Neural Networks (ANN), Fuzzy Logic Algorithms (FL), and Genetic Algorithms (GA) are the basic three models under AI predominantly used in the wastewater sector. Studies reveal that the determination coefficient values of 0.99 can be attained for COD, BOD, heavy metals and organics removal using ANN and hybrid intelligent systems. This review paper describes research with all the possible models of AI utilized in the water treatment which have enhanced the pollutant removal percentage accuracy of ranging from 84% to 90% and provided viewpoint on future directions of novel research, in the field with due focus on pollution remediation, cost effectiveness, energy economy, and water management.",https://openalex.org/W3158012516,2021,Arti Malviya; Dipika Jaspal,Symbiosis International University
Artificial intelligence (AI) technology in OpenAI ChatGPT application: A review of ChatGPT in writing English essay,"ChatGPT is a product of AI that is currently being widely discussed on Twitter. This research reviews how ChatGPT writes English essays. This research is descriptive qualitative. The analysis shows that we can access ChatGPT on openai.com or chat.openai.com on the browser. If we do not have an account, we register via email, Google, or Microsoft account. After login, enter a question or statement in the conversation column provided. Send it and ChatGPT will respond and the answer appear quickly. The researcher tries ChatGPT “Can you help me in doing my English assignment?"", and the ChatBot replies ""Of course! I'd be happy to help you with your English assignment. What do you need help with? Do you have a specific question or task that you're working on, or is there a broader topic that you'd like help with? It would be helpful to have some more information so that I can better understand how I can assist you"". Based on several tries, ChatGPT can answer all questions on various topics such as English essays including a descriptive text about Solo and My Family, recount text about personal experience and unforgettable moments, resolution in 2023, and future career. ChatGPT considers the event orders and writing order, including using main, explanatory sentences, and a conclusion. It uses two voices both active and passive voice. Besides, it considers tenses use related to the given topic essay. However, from examples of English essays produced by ChatGPT, it certainly requires further research to find out that the essay results are grammatically accurate.",https://openalex.org/W4386261125,2023,Tira Nur Fitria,Institut Teknologi dan Bisnis Kalbe
Artificial Intelligence Adoption in the Post COVID-19 New-Normal and Role of Smart Technologies in Transforming Business: a Review,"Purpose The purpose of this paper is to give an overview of artificial intelligence (AI) and other AI-enabled technologies and to describe how COVID-19 affects various industries such as health care, manufacturing, retail, food services, education, media and entertainment, banking and insurance, travel and tourism. Furthermore, the authors discuss the tactics in which information technology is used to implement business strategies to transform businesses and to incentivise the implementation of these technologies in current or future emergency situations. Design/methodology/approach The review provides the rapidly growing literature on the use of smart technology during the current COVID-19 pandemic. Findings The 127 empirical articles the authors have identified suggest that 39 forms of smart technologies have been used, ranging from artificial intelligence to computer vision technology. Eight different industries have been identified that are using these technologies, primarily food services and manufacturing. Further, the authors list 40 generalised types of activities that are involved including providing health services, data analysis and communication. To prevent the spread of illness, robots with artificial intelligence are being used to examine patients and give drugs to them. The online execution of teaching practices and simulators have replaced the classroom mode of teaching due to the epidemic. The AI-based Blue-dot algorithm aids in the detection of early warning indications. The AI model detects a patient in respiratory distress based on face detection, face recognition, facial action unit detection, expression recognition, posture, extremity movement analysis, visitation frequency detection, sound pressure detection and light level detection. The above and various other applications are listed throughout the paper. Research limitations/implications Research is largely delimited to the area of COVID-19-related studies. Also, bias of selective assessment may be present. In Indian context, advanced technology is yet to be harnessed to its full extent. Also, educational system is yet to be upgraded to add these technologies potential benefits on wider basis. Practical implications First, leveraging of insights across various industry sectors to battle the global threat, and smart technology is one of the key takeaways in this field. Second, an integrated framework is recommended for policy making in this area. Lastly, the authors recommend that an internet-based repository should be developed, keeping all the ideas, databases, best practices, dashboard and real-time statistical data. Originality/value As the COVID-19 is a relatively recent phenomenon, such a comprehensive review does not exist in the extant literature to the best of the authors’ knowledge. The review is rapidly emerging literature on smart technology use during the current COVID-19 pandemic.",https://openalex.org/W4213222787,2022,Pragati Agarwal; Sanjeev Swami; Sunita Kumari Malhotra,Dayalbagh Educational Institute
"Artificial Intelligence and Space Technologies: Legal, Ethical and Technological Issues","The article is devoted to the study of the specifics of the legal regulation of the use and development of artificial intelligence for the space area and the related issues of observation of fundamental human rights. Some approaches to the definition of artificial intelligence and the peculiarities of legislative provision of the corresponding area are considered. The authors concluded that, in order to regulate the use of artificial intelligence and space technologies, an international treaty should be adopted under the auspices of the United Nations, which would cover the creation of a law enforcement international agency monitoring artificial intelligence the observation of basic human rights in the specified area.",https://openalex.org/W2971829992,2019,Larysa Soroka; Kseniia Kurkova,Kyiv University of Law
"Prerequisites for artificial intelligence in further education: identification of drivers, barriers, and business models of educational technology companies","Abstract The ongoing datafication of our social reality has resulted in the emergence of new data-based business models. This development is also reflected in the education market. An increasing number of educational technology (EdTech) companies are entering the traditional education market with data-based teaching and learning solutions, and they are permanently transforming the market. However, despite the current market dynamics, there are hardly any business models that implement the possibilities of Learning Analytics (LA) and Artificial Intelligence (AI) to create adaptive teaching and learning paths. This paper focuses on EdTech companies and the drivers and barriers that currently affect data-based teaching and learning paths. The results show that LA especially are integrated into the current business models of EdTech companies on three levels, which are as follows: basic Learning Analytics, Learning Analytics and algorithmic or human-based recommendations, and Learning Analytics and adaptive teaching and learning (AI based). The discourse analysis reveals a diametrical relationship between the traditional educational ideal and the futuristic idea of education and knowledge transfer. While the desire for flexibility and individualization drives the debate on AI-based learning systems, a lack of data sovereignty, uncertainty and a lack of understanding of data are holding back the development and implementation of appropriate solutions at the same time.",https://openalex.org/W3028852563,2020,André Renz; Romy Hilbig,Weizenbaum Institute
"“Zhores” — Petaflops supercomputer for data-driven modeling, machine learning and artificial intelligence installed in Skolkovo Institute of Science and Technology","The Petaflops supercomputer “Zhores” recently launched in the “Center for Computational and Data-Intensive Science and Engineering” (CDISE) of Skolkovo Institute of Science and Technology (Skoltech) opens up new exciting opportunities for scientific discoveries in the institute especially in the areas of data-driven modeling, machine learning and artificial intelligence. This supercomputer utilizes the latest generation of Intel and NVidia processors to provide resources for the most compute intensive tasks of the Skoltech scientists working in digital pharma, predictive analytics, photonics, material science, image processing, plasma physics and many more. Currently it places 7th in the Russian and CIS TOP-50 (2019) supercomputer list. In this article we summarize the cluster properties and discuss the measured performance and usage modes of this new scientific instrument in Skoltech.",https://openalex.org/W2981644170,2019,I. Zacharov; Rinat Arslanov; Maksim Gunin,Skolkovo Institute of Science and Technology
Artificial Intelligence Technologies for Sign Language,"AI technologies can play an important role in breaking down the communication barriers of deaf or hearing-impaired people with other communities, contributing significantly to their social inclusion. Recent advances in both sensing technologies and AI algorithms have paved the way for the development of various applications aiming at fulfilling the needs of deaf and hearing-impaired communities. To this end, this survey aims to provide a comprehensive review of state-of-the-art methods in sign language capturing, recognition, translation and representation, pinpointing their advantages and limitations. In addition, the survey presents a number of applications, while it discusses the main challenges in the field of sign language technologies. Future research direction are also proposed in order to assist prospective researchers towards further advancing the field.",https://openalex.org/W3197240660,2021,Ilias Papastratis; Christos Chatzikonstantinou; Dimitrios Konstantinidis,Centre for Research and Technology Hellas; Information Technologies Institute
