title,abstract,url,publication_year,authors,institutions
"Rationality, foolishness, and adaptive intelligence","Abstract Technologies of model‐based rationality are the core technologies of strategic management, having largely replaced earlier technologies that placed greater reliance on traditional practice or on communication either with the stars or with the gods. The technologies used by organizations in their pursuit of intelligence can be imagined to change over time as a result of responding to the successes and failures associated with the technologies. Although technologies of rationality seem clearly to be effective instruments of exploitation in relatively simple situations and to derive their adaptive advantage from those capabilities, their ventures in more complex explorations seem often to lead to huge mistakes and thus unlikely to be sustained by adaptive processes. Whether their survival as instruments of exploratory novelty in complex situations is desirable is a difficult question to answer, but it seems likely that any such survival may require hitchhiking on their successes in simpler worlds. Survival may also be served by the heroism of fools and the blindness of true believers. Their imperviousness to feedback is both the despair of adaptive intelligence and, conceivably, its salvation. Copyright © 2006 John Wiley &amp; Sons, Ltd.",https://openalex.org/W2033070529,2006,James G. March,Stanford University
Applications of Artificial Intelligence and Blockchain Technology in Improved Supply Chain Financial Risk Management,"With greater frequency and granularity than ever before, artificial intelligence (AI) and blockchain technology can help businesses achieve next-level performance in the supply chain. Blockchain can reliably construct the framework for recording data across endpoints, whereas AI can assist in data matching. This study investigates how to apply blockchain technology and artificial intelligence together in supply chains to push the boundaries of operational effectiveness, promote sustainable growth, and monetize data. This study has examined how blockchain can be used to track financial operations in the supply chain and also aims to determine how artificial intelligence contributes to supply chain management. The study's anticipated results will increase knowledge of blockchain technology and artificial intelligence in supply chain risk management and encourage practitioners and researchers to think about using these technologies in future context-aware research.",https://openalex.org/W4360585324,2022,K. Nethravathi; Ankit Tiwari; Dipesh Uike,Jain University; Graphic Era University; IMS Unison University
Technology in tourism-from information communication technologies to eTourism and smart tourism towards ambient intelligence tourism: a perspective article,"Purpose Technology revolutionises the tourism industry and determines the strategy and competitiveness of tourism organisations and destinations. This paper aims to explore the transformational and disruptive nature of technology for tourism. Design/methodology/approach This paper is based on systematic research. Findings Technology innovations bring the entire range of stakeholders together in tourism service ecosystems. Technology-empowered tourism experiences increasingly support travellers to co-create value throughout all stages of travel. Ambient Intelligence (AmI) Tourism (2020-future) is driven by a range of disruptive technologies. Inevitably smart environments transform industry structures, processes and practices, having disruptive impacts for service innovation, strategy, management, marketing and competitiveness of everybody involved. Originality/value The paper synthesises developments in technology for tourism and proposes a future perspective.",https://openalex.org/W2973831713,2019,Dimitrios Buhalis,Bournemouth University
"Artificial intelligence in open innovation project management: A systematic literature review on technologies, applications, and integration requirements","This study aims to provide insights to support organizations in building effective strategies for adopting Artificial Intelligence (AI) and improving project management processes. It focuses on open innovation projects. It employs a comprehensive and systematic literature review (SLR). A total of 365 publications have been chosen from a pool of 1265 papers in the IEEE and Scopus databases. The study develops a framework for literature synthesis guided by five research questions. Those questions address AI technologies, project management tasks, industries adopting AI, and requirements for successful adoption. The analysis reveals that Machine Learning is widely employed in project management, especially for predicting analytics, optimizing resources, and managing risks. AI improves open innovation project management by integrating diverse knowledge sources, enhancing collaboration, and providing strategic insights for decision-making. This study also found that AI adoption depends not only on technical infrastructure, integration with existing systems, and data readiness but also on leadership support, strategic alignment, financial resources, skills development, and organizational culture. The findings also highlight the importance of aligning AI initiatives with open innovation requirements, where collaboration, agility, and external knowledge integrations are crucial. The construction sector is at the forefront of adopting AI. This study fills a significant gap in previous research by identifying the technical and non-technical prerequisites for effectively incorporating AI into open innovation project management methodologies.",https://openalex.org/W4404886041,2024,Moonita Limiany Prasetyo; Rosliyana Perangin-Angin; Nada Martinovic,
"Database Systems: A Practical Approach to Design, Implementation and Management","This best-selling text introduces the theory behind databases in a concise yet comprehensive manner, providing database design methodology that can be used by both technical and non-technical readers. The methodology for relational Database Management Systems is presented in simple, step-by-step instructions in conjunction with a realistic worked example using three explicit phasesconceptual, logical, and physical database design. Background: Introduction to Databases; Database Environment; Database Architectures and the Web. The Relational Model and Languages: The Relational model; Relational Algebra and Relational Calculus; SQL: Data Manipulation; SQL: Data Definition; Query-By-Example (QBE). Database Analysis and Design: Database System Lifecycle; Database Analysis and the DreamHome Case Study; EntityRelationship Modeling; Enhanced EntityRelationship Modeling; Normalization; Advanced Normalization. Methodology: MethodologyConceptual Database Design; MethodologyLogical Database Design for Relational Model; MethodologyPhysical Database Design for Relational Databases; MethodologyMonitoring and Tuning the Operational System. Selected Database Issues: Security and Administration; Professional, Legal, and Ethical Issues; Transaction Management; Query Processing. Distributed DBMSs and Replication: Distributed DBMSsConcepts and Design; Distributed DBMSsAdvanced Concepts; Replication and Mobile Databases. Object DBMSs: Object-Oriented DBMSsConcepts and Design; Object-Oriented DBMSsStandards and Languages; Object-Relational DBMSs. Web and DBMSs: Web Technology and DBMSs; Semistructured Data and XML. Business Intelligence Technologies: Data Warehousing Concepts; Data Warehousing Design; OLAP; Data Mining. Appendices: Users' Requirements Specification for DreamHome Case Study; Other Case Studies; Alternative Data Modeling Notations; Summary of the Database Design Methodology for Relational Databases; Introduction to PyrrhoA Liteweight RDBMS. Web Appendices: File Organization and Storage Structures; When Is a DBMS Relational?; Commercial DBMSs: Access and Oracle; Programmatic SQL; Estimating Disk Space Requirements; Introduction to Object-Orientation; Example Web Scripts. This book is ideal for readers interested in database management or database design.",https://openalex.org/W1575391024,1998,Thomas Connolly; Carolyn E. Begg,
Research on the Application of Artificial Intelligence Technology in Human Resource Management,"Machines have gradually replaced low-skilled, low-wage, and high-repetition jobs since the industrial revolution.Some smart devices were hidden behind the scenes in the past; artificial intelligence is getting more and more attention with the advent of technology.Many workplaces have been reshaped in the era of artificial intelligence, work patterns have been changed, many jobs have been redefined, and so has the work of human resources management.In the future, a lot of work in human resources management may be replaced by artificial intelligence.But what needs to be done in the future is more judgment work than repetitive work.Human resource practitioners will not disappear, but the work content will change from low-value and repetitive work to planning, judging, organizing strategies, and emotional input.This paper mainly studies the influence of artificial intelligence technology on the six modules of human resource management and the concrete application of artificial intelligence technology in human resource management.",https://openalex.org/W2912787662,2018,Fengxiang Jiang; Jie Li; Moutao Du,Xi'an Peihua University
The Application of Big Data and Artificial Intelligence Technology in Enterprise Information Security Management and Risk Assessment,"With the development of digitalization and Internet technology, enterprise information security is facing more and more challenges. Many enterprises have begun to adopt big data (BD) and artificial intelligence (AI) technology for risk assessment (RA) and prediction to effectively manage information security risks. This article discusses the application of BD and AI technology in enterprise information security management (ISM) and RA from two aspects. Firstly, the mobile payment signature scheme based on number theory research unit is used to improve the security of the mobile payment system. This scheme uses lattice algorithms to achieve fast key generation, signing, and verification and can resist traditional cryptographic attacks. Secondly, a set of enterprise ISM and RA system is established, including risk identification, RA, monitoring and early warning, emergency response, and other links. BD and AI technology is used to analyze internal and external data to provide accurate RA results to achieve automated RA.",https://openalex.org/W4385342341,2023,Qi Wang; Bangfeng Zong; Yuanxiang Lin,Hefei University of Technology; Suzhou University of Science and Technology
"Artificial intelligence and innovation management: A review, framework, and research agenda✰","Artificial Intelligence (AI) reshapes companies and how innovation management is organized. Consistent with rapid technological development and the replacement of human organization, AI may indeed compel management to rethink a company's entire innovation process. In response, we review and explore the implications for future innovation management. Using ideas from the Carnegie School and the behavioral theory of the firm, we review the implications for innovation management of AI technologies and machine learning-based AI systems. We outline a framework showing the extent to which AI can replace humans and explain what is important to consider in making the transformation to the digital organization of innovation. We conclude our study by exploring directions for future research.",https://openalex.org/W3093821457,2020,Naomi Haefner; Joakim Wincent; Vinit Parida,University of St.Gallen; Hanken School of Economics; University of Vaasa
Construction and Path of Urban Public Safety Governance and Crisis Management Optimization Model Integrating Artificial Intelligence Technology,"As urbanization and population growth continue to accelerate in China, maintaining public safety and crisis management has become increasingly complex. To address this issue, this research article proposes a new model for optimizing urban public safety governance and crisis management by integrating artificial intelligence (AI) technology with a focus on sustainability. This study aims to explore the construction and path of an urban public safety governance and crisis management optimization model integrating artificial intelligence (AI) technology in China. We developed a linear regression model to examine the relationship between public safety technologies and outcomes, with public safety outcomes (PSO) as the dependent variable and public safety governance structure (PSGS), AI-driven data collection and analysis (AIDC&amp;A), crisis prediction and early warning system (CPEWS), AI-assisted decision-making (AIADM), and public safety response mechanisms (PSRM) as independent variables. The model summary revealed that the independent variables accounted for a moderate proportion of the variance in public safety outcomes, with an R² value of 0.5 and an adjusted R² value of 0.45. The results supported the hypothesis that the integration of different public safety technologies has a positive impact on public safety outcomes. The effective governance structure, AI-driven data collection and analysis, crisis prediction and early warning system, AI-assisted decision-making, and efficient public safety response mechanisms were all found to be crucial for enhancing public safety outcomes. The proposed model was validated through a case study in a Chinese city, with feedback from stakeholders confirming its effectiveness. Overall, the findings suggest that the urban public safety governance and crisis management optimization model integrating AI technology can significantly improve public safety management in urban areas.",https://openalex.org/W4368404577,2023,Guo Li; Jinfeng Wang; Xin Wang,Zhengzhou University; Shanghai Maritime University
Security and Immigration: Toward a Critique of the Governmentality of Unease,"Migration is increasingly interpreted as a security problem. The prism of security analysis is especially important for politicians, for national and local police organizations, the military police, customs officers, border patrols, secret services, armies, judges, some social services (health care, hospitals, schools), private corporations (bank analysts, providers of technology surveillance, private policing), many journalists (especially from television and the more sensationalist newspapers), and a significant fraction of general public opinion, especially but not only among those attracted to law and order. The popularity of this security prism is not an expression of traditional responses to a rise of insecurity, crime, terrorism, and the negative effects of globalization; it is the result of the creation of a continuum of threats and general unease in which many different actors exchange their fears and beliefs in the process of making a risky and dangerous society. The professionals in charge of the management of risk and fear especially transfer the legitimacy they gain from struggles against terrorists, criminals, spies, and counterfeiters toward other targets, most notably transnational political activists, people crossing borders, or people born in the country but with foreign parents. This expansion of what security is taken to include effectively results in a convergence between the meaning of international and internal security. The convergence is particularly important in relation to the issue of migration, and specifically in relation to questions about who gets to be defined as an immigrant. The security professionals themselves, along with some academics, tend to claim that they are only responding to new threats requiring exceptional measures beyond the normal demands of everyday politics. In practice, however, the transformation of security and the consequent focus on immigrants is directly related to their own immediate interests (competition for budgets and missions) and to the transformation of technologies they use (computerized databanks, profiling and morphing, electronic phone tapping). The Europeanization and the Westernization of the logics of control and surveillance of people beyond national polices is driven by the creation of a transnational field of professionals in the management of unease. This field is larger than that of police organizations in that it includes, on one hand private corporations and organizations dealing with the control of access to the welfare state, and, on the other hand, intelligence services and some military people seeking a new role after the end of the Cold War. These professionals in the management of unease, however, are only a node connecting many competing networks responding to many groups of people who are identified as risk or just as a source of unease. (1) This process of securitization is now well known, but despite the many discourses that have drawn attention to the securitization of migration over the past ten years, the articulation of migration as a security problem continues. Why? What are the reasons of the persistent framing of migration in relation to terrorism, crime, unemployment and religious zealotry, on the one hand, and to integration, interest of the migrant for the national economy development, on the other, rather than in relation to new opportunities for European societies, for freedom of travel over the world, for cosmopolitanism, or for some new understanding of citizenship? (2) This is the question I want to address in this essay. Some critical discourses generated by NGOs and academics assume that if people, politicians, governments, bureaucracies, and journalists were more aware, they would change their minds about migration and begin to resist securitizing it. The primary problem, therefore, is ideological or discursive in that the securitization of migrants derives from the language itself and from the different capacities of various actors to engage in speech acts. …",https://openalex.org/W2104983586,2002,Didier Bigo,
Optimizing Facilities Management Through Artificial Intelligence and Digital Twin Technology in Mega-Facilities,"Mega-facility management has long been inefficient due to manual, reactive approaches. Current facility management systems face challenges such as fragmented data integration, limited predictive systems, use of traditional methods, and lack of knowledge of new technologies, such as Building Information Modeling and Artificial Intelligence. This study examines the transformative integration of Artificial Intelligence and Digital Twin technologies into Building Information Modeling (BIM) frameworks using IoT sensors for real-time data collection and predictive analytics. Unlike previous research, this study uses case studies and simulation models for dynamic data integration and scenario-based analyses. Key findings show a significant reduction in maintenance costs (25%) and energy consumption (20%), as well as increased asset utilization and operational efficiency. With an F1-score of more than 90%, the system shows excellent predictive accuracy for equipment failures and energy forecasting. Practical applications in hospitals and airports demonstrate the developed ability of the platform to integrate the Internet of Things and Building Information Modeling technologies, shifting facilities management from being reactive to proactive. This paper presents a demo platform that integrates BIM with Digital Twins to improve the predictive maintenance of HVAC systems, equipment, security systems, etc., by recording data from different assets, which helps streamline asset management, enhance energy efficiency, and support decision-making for the buildings’ critical systems.",https://openalex.org/W4407809132,2025,Ahmed Mohammed Abdelalim; Ahmed Essawy; Алаа Шериф,Helwan University
"Performance Dashboards: Measuring, Monitoring, and Managing Your Business","""Tips, techniques, and trends on harnessing dashboard technology to optimize business performance In Performance Dashboards, Second Edition, author Wayne Eckerson explains what dashboards are, where they can be used, and why they are important to measuring and managing performance. As Director of Research for The Data Warehousing Institute, a worldwide association of business intelligence professionals, Eckerson interviewed dozens of organizations that have built various types of performance dashboards in different industries and lines of business. Their practical insights explore how you can effectively turbo-charge performance-management initiatives with dashboard technology. Includes all-new case studies, industry research, news chapters on ""Architecting Performance Dashboards"" and ""Launching and Managing the Project"" and updated information on designing KPIs, designing dashboard displays, integrating dashboards, and types of dashboards. Provides a solid foundation for understanding performance dashboards, business intelligence, and performance management. Addresses the next generation of performance dashboards, such as Mashboards and Visual Discovery tools, and including new techniques for designing dashboards and developing key performance indicators. Offers guidance on how to incorporate predictive analytics, what-if modeling, collaboration, and advanced visualization techniques. This updated book, which is 75% rewritten, provides a foundation for understanding performance dashboards, business intelligence, and performance management to optimize performance and accelerate results.""--Provided by publisher",https://openalex.org/W2498905566,2005,Wayne W. Eckerson,
Warehouse Management Models Using Artificial Intelligence Technology with Application at Receiving Stage – A Review,"This paper reviewed recent literature on inventory management technologies and Artificial Intelligence (AI) applications. The classical Artificial Neural Network (ANN) models and computer vision technology applications for object classification were reviewed in particularly. The challenges of AI technologies in industrial warehouse management, particularly the ANN for solving object classification and counting are discussed. Some researchers reported the use of face recognition, moving vehicle classification and counting, which are easy to recognise objects on the floor or the ground. Other researchers explored the object counting technologies which are used to identify the visible objects on the ground or in images. Although several studies focused on industrial component identification and counting problems, a study on the warehouse receiving stage remains a blank canvas. This paper reviews and analyses current industrial warehouse management developments around AI applications in this field, which may provide a reference for future researchers and end-users for the best modelling approach to this specific problem at the warehouse receiving stage.",https://openalex.org/W3167776387,2021,Judy X Yang; Lily D. Li; M.G. Rasul,Central Queensland University; Henan Agricultural University
The Applications of Radiomics in Precision Diagnosis and Treatment of Oncology: Opportunities and Challenges,"Medical imaging can assess the tumor and its environment in their entirety, which makes it suitable for monitoring the temporal and spatial characteristics of the tumor. Progress in computational methods, especially in artificial intelligence for medical image process and analysis, has converted these images into quantitative and minable data associated with clinical events in oncology management. This concept was first described as radiomics in 2012. Since then, computer scientists, radiologists, and oncologists have gravitated towards this new tool and exploited advanced methodologies to mine the information behind medical images. On the basis of a great quantity of radiographic images and novel computational technologies, researchers developed and validated radiomic models that may improve the accuracy of diagnoses and therapy response assessments. Here, we review the recent methodological developments in radiomics, including data acquisition, tumor segmentation, feature extraction, and modelling, as well as the rapidly developing deep learning technology. Moreover, we outline the main applications of radiomics in diagnosis, treatment planning and evaluations in the field of oncology with the aim of developing quantitative and personalized medicine. Finally, we discuss the challenges in the field of radiomics and the scope and clinical applicability of these methods.",https://openalex.org/W2917364154,2019,Zhenyu Liu; Shuo Wang; Di Dong,Shandong Institute of Automation; University of Chinese Academy of Sciences
Enterprise Information Security Management Using Internet of Things Combined with Artificial Intelligence Technology,"This work is conducted to deal with the information security of enterprise management under the background of current global informatization, popularize the modern Internet of Things (IoT) management technology of enterprises, and maintain the information security of enterprises and provide modern upgrading means for enterprise management. In this work, it firstly introduces the application scenarios of current Internet and Artificial Intelligence (AI) technology and expounds the IoT technology. Secondly, the enterprise management platform is designed, the requirements of enterprise modern management are analyzed, and then the design requirements of system functions and the design of the information security architecture of the IoT are proposed. Furthermore, an enterprise information security management platform is designed, which covers four parts: IoT data mining management, equipment management, key management, and database management. In addition, the performance of the security management platform is tested from four parts: concurrency testing, stress testing, large data volume testing, and security testing. The research results show that the IoT-based enterprise information security management platform designed in this work under the background of AI has perfect functions and stable performance of each module. Concurrency testing, stress testing, large data volume testing, and stability testing are performed on it, and the success rate of the platform in each task reaches 100%. The average response time of concurrent testing and stress testing is about 0.13 seconds, and that of the event entry events is 0.25 seconds. The central processing unit (CPU) occupancy rate in each monitoring task is always lower than 20%. Therefore, it is determined that the performance of the IoT-based enterprise information security management platform designed in this work is sufficient to meet the daily management of enterprises. This work can provide a guarantee for enterprise information security management using AI technology, setting an example for future related research.",https://openalex.org/W4282822550,2022,Sun Hong-bin; Shizhen Bai,Harbin University of Commerce
Exploring the Application of BIM Technology in the Whole Process of Construction Cost Management with Computational Intelligence,"The construction industry is a labor-intensive industry in China. In recent years, as people's living standards have risen, so have their requirements for the functionality, appearance, and comfort of buildings. The amount of information attached to construction projects is also increasing, especially for some modern large-scale construction projects. Due to the long construction period and a large amount of information in the construction process, the difficulty of project engineering management has also increased significantly. At the same time, with the gradual development and improvement of China’s market economy system, the prices of labor and materials in the construction industry continue to rise, and the huge consumption of energy and resources no longer meets the strategic requirements of sustainable development. Therefore, construction project cost management is facing a huge impact, the actual effect of construction project cost management work is not good, and the phenomenon of uncontrolled construction project investment commonly occurs. The use of BIM software to build a building information model can integrate information from all stages of the project and facilitate the participation and cooperation of all project entities. Cost management is carried out before the actual construction of the project, thus realizing the whole process of cost management and effectively avoiding the occurrence of actual costs exceeding the budget after the project is completed. The study analyses the suitability of applying BIM technology to the whole process of construction project cost management with computational intelligence and explains the value and advantages of BIM in the whole process of construction project cost management. On this basis, this research provides a specific analysis of the application of BIM technology in the process of cost management at various stages of the whole process of construction projects and thus puts forward suggestions that can solve the obstacles that may be encountered in the whole process of cost management of construction projects in China.",https://openalex.org/W4295227148,2022,Dan Tang; Kongling Liu,Hunan Institute of Engineering
"Digital twin-based cyber-physical manufacturing systems, extended reality metaverse enterprise and production management algorithms, and Internet of Things financial and labor market technologies in generative artificial intelligence economics","Research background: Generative artificial intelligence (AI) and machine learning algorithms support industrial Internet of Things (IoT)-based big data and enterprise asset management in multiphysics simulation environments by industrial big data processing, modeling, and monitoring, enabling business organizational and managerial practices. Machine learning-based decision support and edge generative AI sensing systems can reduce persistent labor shortages and job vacancies and power productivity growth and labor market dynamics, shaping career pathways and facilitating occupational transitions by skill gap identification and labor-intensive manufacturing job automation by path planning and spatial cognition algorithms, furthering theoretical implications for management sciences. Generative AI fintech, machine learning algorithms, and behavioral analytics can assist multi-layered payment and transaction processing screening with regard to authorized push payment, account takeover, and synthetic identity frauds, flagging suspicious activities and combating economic crimes by rigorous verification processes. Purpose of the article: We show that edge device management functionalities of cloud industrial IoT and virtual robotic simulation technologies configure plant production and route planning processes across cyber-physical production and industrial automation systems in multi-cloud immersive 3D environments, leading to tangible business outcomes by reinforcement learning and convolutional neural networks. Labor-augmenting automation and generative AI technologies can impact employment participation, increase wage and wealth inequality, and lead to potential job displacement and massive labor market disruptions. The deep learning capabilities of generative AI fintech in terms of adaptive behavioral analytics and credit scoring mechanisms can enhance financial transaction behaviors and algorithmic trading returns, identify fraudulent payment transactions swiftly, and improve financial forecasts, leading to customized investment recommendations and well-informed financial decisions. Methods: Machine learning-based study selection process and text mining systematic review management software and tools leveraged include Abstrackr, CADIMA, Colandr, DistillerSR, EPPI-Reviewer, JBI SUMARI, METAGEAR package for R, SluRp, and SWIFT-Active Screener. Such reference management systems are harnessed for methodologically rigorous evidence synthesis, study selection and characteristic extraction, predictive document classification, machine learning-based citation and record screening, bias assessment, article retrieval automation, and document classification and prioritization. Findings &amp; value added: Industrial IoT and 3D augmented reality technologies can create business value by streamlining virtual product and remote asset management across extended reality-based navigation and robotic autonomous systems in smart factory environments by generative AI and machine learning algorithms, articulating business organizational level and theory of management implications. 3D simulation and operational modeling tools can execute and complete complex cognitive task-oriented and knowledge economy jobs, producing first-rate quality outputs swiftly while leading to unemployment spells, labor market disruptions, job displacement losses, and reduced earnings by machine learning clustering and spatial cognition algorithms. Generative AI decentralized finance, interoperable blockchain networks, cash flow management tools, and asset tokenization can mitigate fraud risks, enable digital fund and crypto investing servicing, and automate treasury operations by integrating real-time payment capabilities, routing and configurable workflows, and lending and payment technologies.",https://openalex.org/W4403122976,2024,George Lăzăroiu; Tom Gedeon; Elżbieta Rogalska,
Research on the Significance of Big Data and Artificial Intelligence Technology to Enterprise Business Management,"With the continuous development of information technology, China has officially entered into the era of big data, the enterprise business management has realized intelligent business management based on information technology, and the arrival of the era of big data has to some extent reduced its management and risk costs and improved its work efficiency and economic benefits, but at the same time, it also faces a series of challenges, such as with the continuous expansion of business scope. As the business scope continues to expand, its current management model cannot meet the development needs. The integration of artificial intelligence technology and enterprise business management has become the main trend of future development. The application of big data technology to corporate business management enables the production of products and the creation of product value in the direction of socialization, increases the mutual influence between companies and consumers, and enhances the fairness, openness, and justice between corporate development and consumer activities. In this paper, after a detailed understanding of the current situation of the combination of artificial intelligence technology and enterprise business management, we focus on the application path of artificial intelligence technology in enterprise business management and finally elaborate the future development direction of artificial intelligence technology in the field of enterprise business management, hoping to further deepen the relevant personnel’s understanding of artificial intelligence. Analyzing the current situation of business management development in China, this paper proposes applying big data technology and artificial intelligence technology to enterprise business management work and proposes a new model to bring new development opportunities and development directions for enterprise business management work. The big data technology proposed in this paper is based on cloud platform services, while artificial intelligence based on neural network is embedded in the cloud platform for enterprise business management services.",https://openalex.org/W4284676158,2022,Haibo Li,Shandong Jiaotong University; Universiti of Malaysia Sabah
Artificial Intelligence Technology-Based Medical Information Processing and Emergency First Aid Nursing Management,"This study was aimed at exploring the new management mode of medical information processing and emergency first aid nursing management under the new artificial intelligence technology. This study will use the artificial intelligence algorithm to optimize medical information processing and emergency first aid nursing management process, in order to improve the efficiency of emergency department and first aid efficiency. The successful rescue rates of hemorrhagic shock, coma, dyspnea, and more than three organs injury were 96.7%, 92.5%, 93.7%, and 87.2%, respectively, after the emergency first aid nursing mode was used in the hospital emergency center. The success rates of first aid within three years were compared, which were 91.8%, 93.4%, and 94.2%, respectively, showing an increasing trend year by year. 255 emergency patients in five batches in June and five batches in July were selected as the research objects by convenience sampling method. Among them, 116 cases in June were taken as the experimental group, and 139 cases in July were taken as the control group, which was used to verify the efficiency of the design model in this study. The results showed that the triage time of the two groups was <a:math xmlns:a=""http://www.w3.org/1998/Math/MathML"" id=""M1""> <a:mn>8.16</a:mn> <a:mo>±</a:mo> <a:mn>2.07</a:mn> </a:math> min and <c:math xmlns:c=""http://www.w3.org/1998/Math/MathML"" id=""M2""> <c:mn>19.21</c:mn> <c:mo>±</c:mo> <c:mn>6.36</c:mn> </c:math> min, respectively, and the difference was statistically significant ( <e:math xmlns:e=""http://www.w3.org/1998/Math/MathML"" id=""M3""> <e:mi>P</e:mi> <e:mo>&lt;</e:mo> <e:mn>0.01</e:mn> </e:math> ). The triage coincidence rates were 96.35% and 90.04%, respectively, and the difference was statistically significant ( <g:math xmlns:g=""http://www.w3.org/1998/Math/MathML"" id=""M4""> <g:mi>P</g:mi> <g:mo>&lt;</g:mo> <g:mn>0.05</g:mn> </g:math> ). The research proved that the design of intelligent medical information processing and emergency first aid nursing management research model can effectively improve the triage efficiency of the wounded, assist the efficiency of emergency nursing of medical staff, and improve the survival rate of emergency patients, which is worthy of clinical promotion.",https://openalex.org/W4210780891,2022,Qing Liu; Yang Li-ping; Qingrong Peng,The First People’s Hospital of Lianyungang
Resource efficiency as a key-driver for technology and innovation management: dealing with an emerging trend in technology intelligence,"Scarcity of resources, rising material and energy prices and global warming have lead to an increasing demand for resource efficient solutions or 'eco-innovations'. Technological trends can serve as an enabler here: New technologies can be the basis for resource efficient products, processes and services. With the concept ""Resource Efficiency Technology Radar"", technological options with resource efficiency potential can be identified and assessed. It facilitates a systematic technology intelligence process and includes an assessment of the future technological lifecycle based on the method Material Intensity per Service Unit (MIPS). The results can be integrated into technology and innovation management and planning.",https://openalex.org/W2003992901,2010,Claus Lang Koetz; Nico Pastewski; Sven Schimpf,Fraunhofer Institute for Industrial Engineering
"Knowledge management : challenges, solutions, and technologies","This new book approaches knowledge management (KM) from several perspectives: it spans electrical engineering, artificial intelligence, information systems, and business. Comprehensive yet clearly and concisely written, Knowledge Management is simultaneously strong in managerial, technical, and systemic aspects of KM, providing readers with the right combination of theory, technology, and solutions. Organized coherently into four sections, Knowledge Management covers the principles, technologies, capture systems, sharing systems, and application systems of KM. An excellent handbook for business executives, especially chief information officers, IT directors, and chief knowledge officers.",https://openalex.org/W1975933406,2004,Irma Becerra‐Fernandez; Avelino J. González; Rajiv Sabherwal,
A Preliminary Study on the Management Strategy of University Personnel Files based on Artificial Intelligence Technology,"In order to improve the management strategy for personnel files in colleges and universities, simplify the complex process of file management, and improve file management security and content preservation of the files. This paper elaborates on the application of Artificial Intelligence (AI) technology in university personnel file management through theoretical analysis based on the understanding of AI technology.",https://openalex.org/W3174958830,2021,Litao Cui,Zibo Vocational Institute
Early Detection of Health Problems through Artificial Intelligence (Ai) Technology in Hospital Information Management: A Literature Review Study,"Early detection of health problems needs to be supported by optimal hospital service quality subsystems through an integrated Hospital Management Information System. Artificial intelligence (AI) as a modern technology has entered the mainstream of clinical medicine. Diagnostics has traditionally been one of the main areas of AI in medicine. AI will broadly transform diagnostic and predictive analysis of medical images in the coming years. Studies in the fields of pathology and dermatology have demonstrated the ability of AI to outperform human diagnostics in accurately detecting and classifying various types of cancer. Artificial intelligence technology in the health aspect is useful in disease diagnosis and can analyze medical images to identify certain diseases so that they are able to distinguish between benign and malignant diseases. AI can also help identify the risk of mental illness and identify the risk of suicide among patients with psychiatric disorders or among certain populations, such as prisoners and soldiers. This helps doctors quickly get disease information and provide a more accurate disease diagnosis, thereby saving time for disease treatment.",https://openalex.org/W4377989119,2023,Lukito Mindi Cahyo; Santi Dwi Astuti,Universitas Setia Budi
The Application of Collaborative Business Intelligence Technology in the Hospital SPD Logistics Management Model.,"Proper combination of SPD model and BI system will improve the management of logistics in the hospitals. The successful implementation of the study requires: (i) to innovate and improve the traditional SPD model and make appropriate implement plans and schedules for the application of BI system according to the actual situations of hospitals; (ii) the collaborative participation of internal departments in hospital including the department of information, logistics, nursing, medical and financial; (iii) timely response of external suppliers.",https://openalex.org/W2619568416,2017,Tongzhu Liu; Aizong Shen; Xiaojian Hu,Hefei University of Technology; Anhui Provincial Hospital
Artificial Intelligence in Education: Integrating Serious Gaming into the Language Class ClassDojo Technology for Classroom Behavioral Management,"&lt;p class=""MsoNormal""&gt;&lt;span style=""font-size: 9pt; font-family: 'Times New Roman', serif;"" lang=""EN-US""&gt;The aim of the study at hand was to examine students' perceptions of game elements used in gamification application. ClassDojo, as a study case, was implemented class-wide in a Moroccan High School EFL classroom. Data was gathered and saved directly through the application. It is qualitative research that opted for structured interviews to collect data. The findings were evaluated in so far as class motivation, participation, cooperation, discipline, attendance, and classroom discourse are concerned. This study has shown a crystal clear improvement in terms of discipline, motivations and classroom participation, suggesting the great need to conduct more research with a view to determine if these areas could be positively or negatively impacted when integrating ClassDojo in classroom management on a large scale. The findings of this study are of much significance to decision makers, curriculum developers, syllabus designers, and teachers in both senior and junior schools in Morocco&lt;/span&gt;&lt;span style=""font-size: 9pt; font-family: Arial, sans-serif;"" lang=""EN-US""&gt;.&lt;/span&gt;&lt;/p&gt;",https://openalex.org/W2970137802,2019,Yassine Benhadj; Mohammed El Messaoudi; Abdelhamid Nfissi,Sidi Mohamed Ben Abdellah University; Instituto Superior da Maia
