title,abstract,url,publication_year,authors,institutions
Applications of Artificial Intelligence in Healthcare,"Now in these days, artificial intelligence (AI) is playing a major role in healthcare. It has many applications in diagnosis, robotic surgeries, and research, powered by the growing availability of healthcare facts and brisk improvement of analytical techniques. AI is launched in such a way that it has similar knowledge as a human but is more efficient. A robot has the same expertise as a surgeon; even if it takes a longer time for surgery, its sutures, precision, and uniformity are far better than the surgeon, leading to fewer chances of failure. To make all these things possible, AI needs some sets of algorithms. In Artificial Intelligence, there are two key categories: machine learning (ML) and natural language processing (NPL), both of which are necessary to achieve practically any aim in healthcare. The goal of this study is to keep track of current advancements in science, understand technological availability, recognize the enormous power of AI in healthcare, and encourage scientists to use AI in their related fields of research. Discoveries and advancements will continue to push the AI frontier and expand the scope of its applications, with rapid developments expected in the future.",https://openalex.org/W4220702408,2022,Shagufta Quazi; Rudra P. Saha; Manoj K. Singh,Adamas University
Artificial Intelligence and Healthcare Simulation: The Shifting Landscape of Medical Education,"The impact of artificial intelligence (AI) will be felt not only in the arena of patient care and deliverable therapies but will also be uniquely disruptive in medical education and healthcare simulation (HCS), in particular. As HCS is intertwined with computer technology, it offers opportunities for rapid scalability with AI and, therefore, will be the most practical place to test new AI applications. This will ensure the acquisition of AI literacy for graduates from the country's various healthcare professional schools. Artificial intelligence has proven to be a useful adjunct in developing interprofessional education and team and leadership skills assessments. Outcome-driven medical simulation has been extensively used to train students in image-centric disciplines such as radiology, ultrasound, echocardiography, and pathology. Allowing students and trainees in healthcare to first apply diagnostic decision support systems (DDSS) under simulated conditions leads to improved diagnostic accuracy, enhanced communication with patients, safer triage decisions, and improved outcomes from rapid response teams. However, the issue of bias, hallucinations, and the uncertainty of emergent properties may undermine the faith of healthcare professionals as they see AI systems deployed in the clinical setting and participating in diagnostic judgments. Also, the demands of ensuring AI literacy in our healthcare professional curricula will place burdens on simulation assets and faculty to adapt to a rapidly changing technological landscape. Nevertheless, the introduction of AI will place increased emphasis on virtual reality platforms, thereby improving the availability of self-directed learning and making it available 24/7, along with uniquely personalized evaluations and customized coaching. Yet, caution must be exercised concerning AI, especially as society's earlier, delayed, and muted responses to the inherent dangers of social media raise serious questions about whether the American government and its citizenry can anticipate the security and privacy guardrails that need to be in place to protect our healthcare practitioners, medical students, and patients.",https://openalex.org/W4396667204,2024,Allan J. Hamilton,Arizona Science Center; University of Arizona
"Impact of accountability, training, and human factors on the use of artificial intelligence in healthcare: Exploring the perceptions of healthcare practitioners in the US","Effective integration, use, and adoption of Artificial Intelligence (AI) into the healthcare system will require human factors considerations and a systems approach in addition to predictive accuracy. This exploratory study focuses on clinicians' perception of the role of accountability, training and their impact on the intention of using AI and associated decision making. The study also captures the perception of clinicians on the role of AI on workload, trustworthiness, risk, and performance expectancy. A semi-structured survey, including itemized and open-ended questions, was distributed to healthcare practitioners working in the United States. Data were collected using an audience paneling company. A screening question exclusively selected healthcare professionals working actively within the United States of America. The study leveraged sequential regression and inductive content analysis to analyze quantitative and qualitative survey responses. Two hundred and sixty-five participants completed the survey. The findings showed a significant impact of various variables, including perceived workload, perceived trustworthiness of AI, perceived risk of AI, and willingness to receive AI training on using AI. Lack of AI accountability was also identified as an inhibiting factor in AI use. Lastly, the study found that performance expectancy, perceived risk, and trustworthiness influence practitioners’ perception of AI's impact on decision-making.",https://openalex.org/W4288078032,2022,Avishek Choudhury; Onur Asan,West Virginia University; Stevens Institute of Technology
Transparency of Artificial Intelligence in Healthcare: Insights from Professionals in Computing and Healthcare Worldwide,"Although it is widely assumed that Artificial Intelligence (AI) will revolutionise healthcare in the near future, considerable progress must yet be made in order to gain the trust of healthcare professionals and patients. Improving AI transparency is a promising avenue for addressing such trust issues. However, transparency still lacks maturation and definitions. We seek to answer what challenges do experts and professionals in computing and healthcare identify concerning transparency of AI in healthcare? Here, we examine AI transparency in healthcare from five angles: interpretability, privacy, security, equity, and intellectual property. We respond to this question based on recent literature discussing the transparency of AI in healthcare and on an international online survey we sent to professionals working in computing and healthcare and potentially within AI. We collected responses from 40 professionals around the world. Overall, the survey results and current state of the art suggest key problems are a generalised lack of information available to the general public, a lack of understanding of transparency aspects covered in this work, and a lack of involvement of all stakeholders in the development of AI systems. We propose a set of recommendations, the implementation of which can enhance the transparency of AI in healthcare.",https://openalex.org/W4304606367,2022,José Bernal; Claudia Mazo,German Center for Neurodegenerative Diseases; Otto-von-Guericke University Magdeburg; University of Edinburgh
Artificial intelligence in healthcare: a mastery,"There is a vast development of artificial intelligence (AI) in recent years. Computational technology, digitized data collection and enormous advancement in this field have allowed AI applications to penetrate the core human area of specialization. In this review article, we describe current progress achieved in the AI field highlighting constraints on smooth development in the field of medical AI sector, with discussion of its implementation in healthcare from a commercial, regulatory and sociological standpoint. Utilizing sizable multidimensional biological datasets that contain individual heterogeneity in genomes, functionality and milieu, precision medicine strives to create and optimize approaches for diagnosis, treatment methods and assessment. With the arise of complexity and expansion of data in the health-care industry, AI can be applied more frequently. The main application categories include indications for diagnosis and therapy, patient involvement and commitment and administrative tasks. There has recently been a sharp rise in interest in medical AI applications due to developments in AI software and technology, particularly in deep learning algorithms and in artificial neural network (ANN). In this overview, we enlisted the major categories of issues that AI systems are ideally equipped to resolve followed by clinical diagnostic tasks. It also includes a discussion of the future potential of AI, particularly for risk prediction in complex diseases, and the difficulties, constraints and biases that must be meticulously addressed for the effective delivery of AI in the health-care sector.",https://openalex.org/W4362523629,2023,Jayanti Mukherjee; Ramesh Sharma; Prasenjit Dutta,"Jawaharlal Nehru Technological University, Hyderabad; National Institute of Technology Agartala"
Artificial Intelligence In Healthcare,"Abstract not available&#x0D; KYAMC Journal Vol. 11, No.-4, January 2021, Page 164-165",https://openalex.org/W3133195636,2021,Khaleda Parvin Rekha,
Artificial intelligence in healthcare: Ethical considerations,"The term Artificial Intelligence (AI) is systematically ambiguous between electronic expert systems that are used by healthcare professionals in carrying out their tasks and full AIs, which are stand-alone independent electronic entities that function much like human healthcare professionals except that they are electronic and not biological in nature. This discussion sketches the distinct ethical considerations that are relevant to the two kinds of AI while acknowledging that currently there are no full AIs.",https://openalex.org/W2963807857,2019,Eike‐Henner W. Kluge,University of Victoria
Explicability of Artificial Intelligence in Healthcare 5.0,"Marvin Minsky, the father of Artificial intelligence (AI), defined AI as machines that are smarter than humans and can-do tasks that humans cannot easily do. Artificial intelligence has grown at a rapid rate never before seen in a variety of industries. Different types of AI are already used by insurance companies, service providers and companies. Now, with the addition of AI, the healthcare sector is also emerging. Increased availability of medical data and rapid advances in analytical techniques are causing a paradigm shift in healthcare. The literature reveals multiple AI applications for healthcare services and an incompletely covered body of research. The authors explored the current situation of AI technology in healthcare was examined, in addition to their long-term prospects. As a result, the goal is to use a bibliometric method to analyze the dynamics of the interconnection between digital health and AI approaches while taking into account responsible AI and ethical elements of scientific output throughout time.",https://openalex.org/W4362496664,2023,Tanishq Soni; Deepali Gupta; Mudita Uppal,Chitkara University
The Rise of Generative Artificial Intelligence in Healthcare,"Generative Artificial Intelligence (GAI) is transforming various fields, including finance, education, marketing, and healthcare. Especially in healthcare, GAI has the potential to revolutionize various aspects, such as medical imaging, drug development, patient care, and treatment planning. Key stakeholders who stand to benefit from these advancements include hospitals, clinics, pharmaceutical companies, medical device manufacturers, and research institutions. However, the implementation of GAI in healthcare presents several challenges, such as ensuring data privacy and security, addressing ethical considerations, maintaining quality and accuracy, adhering to regulatory compliance, and integrating with existing systems. This paper examines the current state of GAI in healthcare, discusses its potential benefits and challenges, and highlights future directions that must be addressed to fully harness the power of GAI in improving patient outcomes and healthcare systems.",https://openalex.org/W4382050752,2023,Murat Kuzlu; Zhenxin Xiao; Salih Sarp,Old Dominion University; William & Mary; Williams (United States)
Artificial Intelligence and Healthcare Regulatory and Legal Concerns,"We are in a stage of transition as artificial intelligence (AI) is increasingly being used in healthcare across the world. Transitions offer opportunities compounded with difficulties. It is universally accepted that regulations and the law can never keep up with the exponential growth of technology. This paper discusses liability issues when AI is deployed in healthcare. Ever-changing, futuristic, user friendly, uncomplicated regulatory requirements promoting compliance and adherence are needed. Regulators have to understand that software itself could be a software as a medical device (SaMD). Benefits of AI could be delayed if slow, expensive clinical trials are mandated. Regulations should distinguish between diagnostic errors, malfunction of technology, or errors due to initial use of inaccurate/inappropriate data as training data sets. The sharing of responsibility and accountability when implementation of an AI-based recommendation causes clinical problems is not clear. Legislation is necessary to allow apportionment of damages consequent to malfunction of an AI-enabled system. Product liability is ascribed to defective equipment and medical devices. However, Watson, the AI-enabled supercomputer, is treated as a consulting physician and not categorised as a product. In India, algorithms cannot be patented. There are no specific laws enacted to deal with AI in healthcare. DISHA or the Digital Information Security in Healthcare Act when implemented in India would hopefully cover some issues. Ultimately, the law is interpreted contextually and perceptions could be different among patients, clinicians and the legal system. This communication is to create the necessary awareness among all stakeholders.",https://openalex.org/W3165820206,2021,Krishnan Ganapathy,
ARTIFICIAL INTELLIGENCE IN HEALTHCARE: A REVIEW OF ETHICAL DILEMMAS AND PRACTICAL APPLICATIONS,"The fusion of Artificial Intelligence (AI) and healthcare heralds a new era of innovation and transformation, yet it is not without its ethical quandaries. This comprehensive review traverses the intricate landscape where AI meets healthcare, delving into the ethical dilemmas that arise alongside practical applications. The ethical considerations span a spectrum, encompassing issues of patient privacy, transparency, accountability, and the inadvertent perpetuation of biases within AI algorithms. Privacy concerns emerge as a central ethical dilemma as healthcare providers leverage AI to process vast amounts of patient data. Striking a delicate balance between harnessing the power of AI for diagnostic and predictive purposes and safeguarding sensitive medical information is a critical challenge. Moreover, the review scrutinizes the ethical implications of AI algorithms and their potential to perpetuate biases, inadvertently exacerbating health disparities. A nuanced examination of bias mitigation strategies becomes imperative to ensure that AI technologies contribute to equitable healthcare outcomes. In tandem with ethical considerations, the review illuminates the practical applications reshaping the healthcare landscape. AI-driven diagnostics, predictive modeling, and personalized treatment plans emerge as transformative tools, enhancing clinical decision-making and patient outcomes. The efficient allocation of resources, streamlined workflows, and the acceleration of drug discovery processes showcase the tangible benefits of AI integration. This review aspires to guide healthcare practitioners, policymakers, and technologists in navigating the ethical crossroads of AI in healthcare. By fostering an awareness of ethical pitfalls and emphasizing responsible AI development, stakeholders can collaboratively shape a future where AI augments healthcare delivery, upholds ethical standards, and ultimately improves the quality of patient care.&#x0D; Keywords: AI, Healthcare, Ethics, Review, AI Application.",https://openalex.org/W4391691532,2024,Evangel Chinyere Anyanwu; Chiamaka Chinaemelum Okongwu; Tolulope O Olorunsogo,University of Lagos
Converging blockchain and next-generation artificial intelligence technologies to decentralize and accelerate biomedical research and healthcare,"The increased availability of data and recent advancements in artificial intelligence present the unprecedented opportunities in healthcare and major challenges for the patients, developers, providers and regulators. The novel deep learning and transfer learning techniques are turning any data about the person into medical data transforming simple facial pictures and videos into powerful sources of data for predictive analytics. Presently, the patients do not have control over the access privileges to their medical records and remain unaware of the true value of the data they have. In this paper, we provide an overview of the next-generation artificial intelligence and blockchain technologies and present innovative solutions that may be used to accelerate the biomedical research and enable patients with new tools to control and profit from their personal data as well with the incentives to undergo constant health monitoring. We introduce new concepts to appraise and evaluate personal records, including the combination-, time- and relationship-value of the data. We also present a roadmap for a blockchain-enabled decentralized personal health data ecosystem to enable novel approaches for drug discovery, biomarker development, and preventative healthcare. A secure and transparent distributed personal data marketplace utilizing blockchain and deep learning technologies may be able to resolve the challenges faced by the regulators and return the control over personal data including medical records back to the individuals.",https://openalex.org/W2767307339,2017,Polina Mamoshina; Lucy O. Ojomoko; Yury Yanovich,University of Oxford; Johns Hopkins University
Stakeholder perceptions of the safety and assurance of artificial intelligence in healthcare,"There is an increasing number of healthcare AI applications in development or already in use. However, the safety impact of using AI in healthcare is largely unknown. In this paper we explore how different stakeholders (patients, hospital staff, technology developers, regulators) think about safety and safety assurance of healthcare AI. 26 interviews were undertaken with patients, hospital staff, technology developers and regulators to explore their perceptions on the safety and the safety assurance of AI in healthcare using the example of an AI-based infusion pump in the intensive care unit. Data were analysed using thematic analysis. Participant perceptions related to: the potential impact of healthcare AI, requirements for human-AI interaction, safety assurance practices and regulatory frameworks for AI and the gaps that exist, and how incidents involving AI should be managed. The description of a diversity of views can support responsible innovation and adoption of such technologies in healthcare. Safety and assurance of healthcare AI need to be based on a systems approach that expands the current technology-centric focus. Lessons can be learned from the experiences with highly automated systems across safety-critical industries, but issues such as the impact of AI on the relationship between patients and their clinicians require greater consideration. Existing standards and best practices for the design and assurance of systems should be followed, but there is a need for greater awareness of these among technology developers. In addition, wider ethical, legal, and societal implications of the use of AI in healthcare need to be addressed.",https://openalex.org/W4284963570,2022,Mark Sujan; Sean White; Ibrahim Habli,NHS Digital; University of York
Artificial intelligence in healthcare: A Canadian context,"Artificial Intelligence (AI) is poised to revolutionize the way in which medicine is practiced and thereby transform how healthcare is delivered. While in its nascence in terms of medical applications, it is imperative that the healthcare community plays an active role in helping co-design platforms for the future. This article outlines the Canadian context of AI development by touching on its history and current utility. It also outlines the importance of capital investment, sustainable design, and how Canada has a unique opportunity to be a global leader in AI infrastructure development.",https://openalex.org/W2972893922,2019,Adam Kassam; Naila Kassam,CARE Canada; Western University
Climate change and artificial intelligence in healthcare: Review and recommendations towards a sustainable future,"The rapid advancement of artificial intelligence (AI) in healthcare has revolutionized the industry, offering significant improvements in diagnostic accuracy, efficiency, and patient outcomes. However, the increasing adoption of AI systems also raises concerns about their environmental impact, particularly in the context of climate change. This review explores the intersection of climate change and AI in healthcare, examining the challenges posed by the energy consumption and carbon footprint of AI systems, as well as the potential solutions to mitigate their environmental impact. The review highlights the energy-intensive nature of AI model training and deployment, the contribution of data centers to greenhouse gas emissions, and the generation of electronic waste. To address these challenges, the development of energy-efficient AI models, the adoption of green computing practices, and the integration of renewable energy sources are discussed as potential solutions. The review also emphasizes the role of AI in optimizing healthcare workflows, reducing resource waste, and facilitating sustainable practices such as telemedicine. Furthermore, the importance of policy and governance frameworks, global initiatives, and collaborative efforts in promoting sustainable AI practices in healthcare is explored. The review concludes by outlining best practices for sustainable AI deployment, including eco-design, lifecycle assessment, responsible data management, and continuous monitoring and improvement. As the healthcare industry continues to embrace AI technologies, prioritizing sustainability and environmental responsibility is crucial to ensure that the benefits of AI are realized while actively contributing to the preservation of our planet.",https://openalex.org/W4399973910,2024,Daiju Ueda; Shannon L. Walston; Shohei Fujita,Osaka Metropolitan University; The University of Tokyo
"The Challenges of Regulating Artificial Intelligence in Healthcare Comment on ""Clinical Decision Support and New Regulatory Frameworks for Medical Devices: Are We Ready for It? - A Viewpoint Paper""","Regulation of health technologies must be rigorous, instilling trust among both healthcare providers and patients. This is especially important for the control and supervision of the growing use of artificial intelligence in healthcare. In this commentary on the accompanying piece by Van Laere and colleagues, we set out the scope for applying artificial intelligence in the healthcare sector and outline five key challenges that regulators face in dealing with these modern-day technologies. Addressing these challenges will not be easy. While artificial intelligence applications in healthcare have already made rapid progress and benefitted patients, these applications clearly hold even more potential for future developments. Yet it is vital that the regulatory environment keep up with this fast-evolving space of healthcare in order to anticipate and, to the extent possible, prevent the risks that may arise.",https://openalex.org/W4306361994,2022,Martin McKee; Olivier J. Wouters,Faculty of Public Health; London School of Hygiene & Tropical Medicine; London School of Economics and Political Science
Essential properties and explanation effectiveness of explainable artificial intelligence in healthcare: A systematic review,XAI research should address the lack of a comprehensive and agreed-upon framework for explaining XAI and standardized approaches for evaluating the effectiveness of the explanation that XAI provides to diverse AI stakeholders.,https://openalex.org/W4378515194,2023,Jinsun Jung; Hyungbok Lee; Hyunggu Jung,Seoul National University; Seoul National University Hospital; University of Seoul
The Beginning of a New Era: Artificial Intelligence in Healthcare,"The healthcare sector is considered to be one of the largest and fast-growing industries in the world. Innovations and novel approaches have always remained the prime aims in order to bring massive development. Before the emergence of technology, all the sectors, including the healthcare sector was dependant dependent on man power, which was time-consuming, and less accurate with lack of efficiency. With the recent advancements in machine learning, the condition is has been steadily revolutionizing. in the practice of the health care industry. Artificial Intelligence intelligence (AI) lies in the computer science department, which stresses on the intelligent machines’ creation, that work and react just like human beings. In simple words, AI is the capability of a computer program to think and learn, almost satisfying natural intelligence. It is the ability of a system to interpret the external data correctly, learn from it and finally use those learnings to execute some particular goals and tasks through adaptation. It utilizes multiple technologies to comprehend, act and understand from past experiences. Involving AI is not a science fiction that was once a very long time ago. It AI being an emerging technology has been adopted in various facets of healthcare ranging from drug discovery to patient monitoring. rapidly penetrated its wings developed itself into almost all the industries. Irrespective of the person’s background, whether he/she is a student, industry worker, an entrepreneur, or a scientist, having basic knowledge about the importance and applications of AI would be impactful. Currently, the applications of AI has have been expanding into those fields, which was once thought to be the only domain of human expertise such as health care sector. In this review article, we have shedthrown light on the present usage of AI in the healthcare sector, such as its working, and the way this system is being implemented in different domains, such as drug discovery, diagnosis of diseases, clinical trials, remote patient monitoring, and nanotechnology. We have also slightlybriefly touched upon its applications in touching other sectors as well. The public opinions have also been analyszed and discussed along with the future prospects.The main goals have been briefed. prospects. We have discussed the Along with the merits, we have also discussed about and the other side of AI, i.e. the disadvantages of this as wellin the last part of the manuscript.",https://openalex.org/W3088402327,2020,Akshara Kumar; Shivaprasad Gadag; Usha Y. Nayak,Manipal Academy of Higher Education
Knowledge of and Attitudes on Artificial Intelligence in Healthcare: A Provincial Survey Study of Medical Students,"ABSTRACT Background There has been growing acknowledgement that undergraduate medical education (UME) must play a formal role in instructing future physicians on the promises and limitations of artificial intelligence (AI), as these tools are integrated into medical practice. Methods We conducted an exploratory survey of medical students’ knowledge of AI, perceptions on the role of AI in medicine, and preferences surrounding the integration of AI competencies into medical education. The survey was completed by 321 medical students (13.4% response rate) at four medical schools in Ontario. Results Medical students are generally optimistic regarding AI’s capabilities to carry out a variety of healthcare functions, from clinical to administrative, with reservations about specific task types such as personal counselling and empathetic care. They believe AI will raise novel ethical and social challenges. Students are concerned about how AI will affect the medical job market, with 25% responding that it was actively impacting their choice of specialty. Students agree that medical education must do more to prepare them for the impact of AI in medicine (79%), and the majority (68%) believe that this training should begin at the UME level. Conclusions Medical students expect AI will be widely integrated into healthcare and are enthusiastic to obtain AI competencies in undergraduate medical education.",https://openalex.org/W3120196766,2021,Nishila Mehta; Vinyas Harish; Krish Bilimoria,Institute for Work & Health; University of Toronto
"Real-world application, challenges and implication of artificial intelligence in healthcare: an essay.","This essay examines the state of Artificial Intelligence (AI) based technology applications in healthcare and the impact they have on the industry. This study comprised a detailed review of the literature and analyzed real-world examples of AI applications in healthcare. The findings show that major hospitals use AI-based technology to enhance knowledge and skills of their healthcare professionals for patient diagnosis and treatment. AI systems have also been shown to improve the efficiency and management of hospitals´ nursing and managerial functions. Healthcare providers are positively accepting AI in multiple arenas. However, its applications offer both the utopian (new opportunities) as well as the dystopian (challenges). Unlike pessimists, AI should not be seen a potential source of ""Digital Dictatorship"" in future of 22<sup>nd</sup> century. To provide a balanced view on the potential and challenges of AI in healthcare, we discuss these details. It is evident that AI and related technologies are rapidly evolving and will allow care providers to create new value for patients and improve their operational efficiency. Effective AI applications will require planning and strategies that transform both the care service and the operations in order to reap the benefits.",https://openalex.org/W4307496420,2022,Shiv Kumar Mudgal; Rajat Agarwal; Jitender Chaturvedi,"All India Institute of Medical Sciences, Deoghar; All India Institute of Medical Sciences Rishikesh"
Public patient views of artificial intelligence in healthcare: A nominal group technique study,"Objectives The beliefs of laypeople and medical professionals often diverge with regards to disease, and technology has had a positive impact on how research is conducted. Surprisingly, given the expanding worldwide funding and research into Artificial Intelligence (AI) applications in healthcare, there is a paucity of research exploring the public patient perspective on this technology. Our study sets out to address this knowledge gap, by applying the Nominal Group Technique (NGT) to explore patient public views on AI. Methods A Nominal Group Technique (NGT) was used involving four study groups with seven participants in each group. This started with a silent generation of ideas regarding the benefits and concerns of AI in Healthcare. Then a group discussion and round-robin process were conducted until no new ideas were generated. Participants ranked their top five benefits and top five concerns regarding the use of AI in healthcare. A final group consensus was reached. Results Twenty-Eight participants were recruited with the mean age of 47 years. The top five benefits were: Faster health services, Greater accuracy in management, AI systems available 24/7, reducing workforce burden, and equality in healthcare decision making. The top five concerns were: Data cybersecurity, bias and quality of AI data, less human interaction, algorithm errors and responsibility, and limitation in technology. Conclusion This is the first formal qualitative study exploring patient public views on the use of AI in healthcare, and highlights that there is a clear understanding of the potential benefits delivered by this technology. Greater patient public group involvement, and a strong regulatory framework is recommended.",https://openalex.org/W4200129975,2021,Omar Musbahi; Labib Syed; Peter Le Feuvre,Charing Cross Hospital; Imperial College London
Public perceptions of artificial intelligence in healthcare: ethical concerns and opportunities for patient-centered care,"Abstract Background In an effort to improve the quality of medical care, the philosophy of patient-centered care has become integrated into almost every aspect of the medical community. Despite its widespread acceptance, among patients and practitioners, there are concerns that rapid advancements in artificial intelligence may threaten elements of patient-centered care, such as personal relationships with care providers and patient-driven choices. This study explores the extent to which patients are confident in and comfortable with the use of these technologies when it comes to their own individual care and identifies areas that may align with or threaten elements of patient-centered care. Methods An exploratory, mixed-method approach was used to analyze survey data from 600 US-based adults in the State of Florida. The survey was administered through a leading market research provider (August 10–21, 2023), and responses were collected to be representative of the state’s population based on age, gender, race/ethnicity, and political affiliation. Results Respondents were more comfortable with the use of AI in health-related tasks that were not associated with doctor-patient relationships, such as scheduling patient appointments or follow-ups (84.2%). Fear of losing the ‘human touch’ associated with doctors was a common theme within qualitative coding, suggesting a potential conflict between the implementation of AI and patient-centered care. In addition, decision self-efficacy was associated with higher levels of comfort with AI, but there were also concerns about losing decision-making control, workforce changes, and cost concerns. A small majority of participants mentioned that AI could be useful for doctors and lead to more equitable care but only when used within limits. Conclusion The application of AI in medical care is rapidly advancing, but oversight, regulation, and guidance addressing critical aspects of patient-centered care are lacking. While there is no evidence that AI will undermine patient-physician relationships at this time, there is concern on the part of patients regarding the application of AI within medical care and specifically as it relates to their interaction with physicians. Medical guidance on incorporating AI while adhering to the principles of patient-centered care is needed to clarify how AI will augment medical care.",https://openalex.org/W4399918468,2024,Kaila Witkowski; Ratna Okhai; Stephen Neely,Florida Atlantic University; University of South Florida
"Blockchain, artificial intelligence, and healthcare: the tripod of future—a narrative review","Abstract The fusion of blockchain and artificial intelligence (AI) marks a paradigm shift in healthcare, addressing critical challenges in securing electronic health records (EHRs), ensuring data privacy, and facilitating secure data transmission. This study provides a comprehensive analysis of the adoption of blockchain and AI within healthcare, spotlighting their role in fortifying security and transparency leading the trajectory for a promising future in the realm of healthcare. Our study, employing the PRISMA model, scrutinized 402 relevant articles, employing a narrative analysis to explore the fusion of blockchain and AI in healthcare. The review includes the architecture of AI and blockchain, examines AI applications with and without blockchain integration, and elucidates the interdependency between AI and blockchain. The major findings include: (i) it protects data transfer, and digital records, and provides security; (ii) enhances EHR security and COVID-19 data transmission, thereby bolstering healthcare efficiency and reliability through precise assessment metrics; (iii) addresses challenges like data security, privacy, and decentralized computing, forming a robust tripod. The fusion of blockchain and AI revolutionize healthcare by securing EHRs, and enhancing privacy, and security. Private blockchain adoption reflects the sector’s commitment to data security, leading to improved efficiency and accessibility. This convergence promises enhanced disease identification, response, and overall healthcare efficacy, and addresses key sector challenges. Further exploration of advanced AI features integrated with blockchain promises to enhance outcomes, shaping the future of global healthcare delivery with guaranteed data security, privacy, and innovation.",https://openalex.org/W4401434693,2024,Archana Bathula; Suneet Kumar Gupta; M. Suresh,Bennett University; University of Petroleum and Energy Studies; University of Southampton Malaysia
"Artificial Intelligence in Healthcare: Diagnosis, Treatment, and Prediction","One of the most potential uses of artificial intelligence (AI), which has changed a number of industries, is in healthcare. The application of AI in healthcare is discussed in general in this study, with an emphasis on diagnosis, treatment, and prediction. In the area of diagnostics, AI has proven to be remarkably adept at deciphering X-rays, CT scans, and MRI pictures to spot illnesses and anomalies. A branch of AI known as deep learning algorithms has shown to be particularly good at accurately identifying and categorizing medical disorders. Large volumes of imaging data may be swiftly analyzed by AI systems, enabling medical personnel to diagnose patients more accurately and with fewer mistakes. Additionally, AI may combine patient information, genetic data, and other pertinent data to produce tailored diagnostic suggestions. Consequently, AI has become a game-changing force in healthcare, especially in the disciplines of diagnosis, treatment, and prediction. AI systems can help medical personnel make more precise diagnoses, create individualized treatment plans, and forecast patient outcomes by utilizing machine learning algorithms and advanced data analytics. While there are still difficulties, there are enormous potential advantages for AI in healthcare, and coordinated efforts are required to realize these advantages and assure its ethical and fair incorporation into healthcare systems.",https://openalex.org/W4384571597,2023,Kharibam Jilenkumari Devi; Wajdi Alghamdi; N Divya,National Institute of Technology Manipur; King Abdulaziz University; Shri Venkateshwara University
Ethical framework for artificial intelligence in healthcare research: A path to integrity,"The integration of Artificial Intelligence (AI) into healthcare research promises unprecedented advancements in medical diagnostics, treatment personalization, and patient care management. However, these innovations also bring forth significant ethical challenges that must be addressed to maintain public trust, ensure patient safety, and uphold data integrity. This article sets out to introduce a detailed framework designed to steer governance and offer a systematic method for assuring that AI applications in healthcare research are developed and executed with integrity and adherence to medical research ethics.",https://openalex.org/W4400016060,2024,Ahmad A. Abujaber; Abdulqadir J. Nashwan,Hamad General Hospital; Hamad Medical Corporation
Study on Artificial Intelligence in Healthcare,"We have seen during this pandemic, India, there are many dangers to the healthcare system which calls for the need to encourage hospitals o switch an electronic healthcare information system from paper-based medical records to an electronic medical related data that offers e-healthcare information and integrates well with computer-based judgment making systems. With the growing interest in AI centered robust information technology (IT) infrastructure is critical in addressing such national issues as the need to improve the protection and quality of health care, as well as the rising health care costs in the health sector. Network technology and communication are presently noticeable improvements in information technology and to a great extent affect the medical services. The necessities of both patients as well as suppliers of healthcare/Medicare facilities shall be addressed. An AI enabled hospital or medical system is essential, challenging, and achievable. This paper focuses on the Medical, hospital related uses of IT, such as better clinical decision-making, imaging and history taking, reduced duplication of diagnostics, better reliability of medication, increased utilization of health facilities and preventive health initiatives.",https://openalex.org/W3167290483,2021,Sharmila Gaikwad,Mahindra and Mahindra Limited (India)
"The Impact of Artificial Intelligence on Healthcare: A Comprehensive Review of Advancements in Diagnostics, Treatment, and Operational Efficiency","ABSTRACT Background and Aims Artificial Intelligence (AI) beginning to integrate in healthcare, is ushering in a transformative era, impacting diagnostics, altering personalized treatment, and significantly improving operational efficiency. The study aims to describe AI in healthcare, including important technologies like robotics, machine learning (ML), deep learning (DL), and natural language processing (NLP), and to investigate how these technologies are used in patient interaction, predictive analytics, and remote monitoring. The goal of this review is to present a thorough analysis of AI's effects on healthcare while providing stakeholders with a road map for navigating this changing environment. Methods This review analyzes the impact of AI on healthcare using data from the Web of Science (2014–2024), focusing on keywords like AI, ML, and healthcare applications. It examines the uses and effects of AI on healthcare by synthesizing recent literature and real‐world case studies, such as Google Health and IBM Watson Health, highlighting AI technologies, their useful applications, and the difficulties in putting them into practice, including problems with data security and resource limitations. The review also discusses new developments in AI, and how they can affect society. Results The findings demonstrate how AI is enhancing the skills of medical professionals, enhancing diagnosis, and opening the door to more individualized treatment plans, as reflected in the steady rise of AI‐related healthcare publications from 158 articles (3.54%) in 2014 to 731 articles (16.33%) by 2024. Core applications like remote monitoring and predictive analytics improve operational effectiveness and patient involvement. However, there are major obstacles to the mainstream implementation of AI in healthcare, including issues with data security and budget constraints. Conclusion Healthcare may be transformed by AI, but its successful use requires ethical and responsible use. To meet the changing demands of the healthcare sector and guarantee the responsible application of AI technologies, the evaluation highlights the necessity of ongoing research, instruction, and multidisciplinary cooperation. In the future, integrating AI responsibly will be essential to optimizing its advantages and reducing related dangers.",https://openalex.org/W4406081553,2025,Md. Faiyazuddin; Syed Jalal Q. Rahman; Gaurav Anand,Saveetha University; Novo Nordisk (United States); University of the Cumberlands
