title,abstract,url,publication_year,authors,institutions
Synergizing ontologies and graph databases for highly flexible materials-to-device workflow representations,"The escalating adoption of high-throughput methods in applied materials science dramatically increases the amount of generated data, demandingthe deployment and use of sophisticated data-driven methods. To exploit the full potential of these accelerated approaches, the generated data needs to be managed, preserved, and shared. Its heterogeneity calls for highly flexible data models to represent data from fabrication workflows, measurements, and simulations. We propose employing a native graph database to store the data instead of relying on rigid relational data models. To develop a flexible and extendable data model, we have created an EMMO-based ontology, where EMMO stands for European Materials Modelling Ontology. The Python framework Django is used to allow for the intuitive integration into the virtual materials intelligence platform, VIMI. The Django framework relies on the Object-Graph-Mapper (OGM) neomodel to create a mapping between database classes and python objects. The model can store the whole bandwidth of data, from fabrication to simulation data. Implementing the database into a platform will encourage researchers to share data while profiting from rich and highly curated data to accelerate their research.",https://openalex.org/W4318814320,2023,Max Dreger; Kourosh Malek; Mohammed J. Eslamibidgoli,Forschungszentrum Jülich
Intelligent Text Mining for Ontological Knowledge Graph Refinement and Patent Portfolio Analysis—Case Study of Net-Zero Data Center Innovation Management,"Ontological knowledge graph (OKG) is a well-formed visual representation that depicts knowledge organization in formal elements (e.g., entities and attributes) and their interrelationships. OKG is crucial for innovation management analysis as it provides a clear boundary to understand complex knowledge domain in detail. In the patent analysis field, it facilitates the definition of a well-defined patent portfolio, aiming for accurate and complete patent retrievals and subsequent analyses. In recent decade, the rapid growth of the information and communication technology (ICT) sector has rendered data centers (DCs) indispensable for data processing, storage, and cloud computing, while ensuring security and privacy during DC operations. However, their energy-intensive operations pose challenges to global efforts toward achieving net-zero emissions goals. In response, this research develops a formal OKG refinement process and uses DC net-zero technology OKG as case study for in-depth OKG refinement and application in patent portfolio analysis. The net-zero DC domain covers five sub-technologies. Utilizing the proposed OKG refinement and patent portfolio analysis framework, the 1801 most recent decade’s patents related to relevant “DC net-zero technologies” are retrieved and analyzed. Particularly in this case, DC colocation and server-as-a-service perspectives are the newly discovered sub-domains for OKG refinement. Furthermore, the research also adopts the technology function matrix and technology maturity to assess current and future technology development trends, providing crucial insights supporting strategic innovation management.",https://openalex.org/W4400121739,2024,Amy J.C. Trappey; Ging-Bin Lin; L.P. Hung,National Tsing Hua University; National Applied Research Laboratories
MEDTO: Medical Data to Ontology Matching Using Hybrid Graph Neural Networks,"Medical ontologies are widely used to describe and organize medical terminologies and to support many critical applications on healthcare databases. These ontologies are often manually curated (e.g., UMLS, SNOMED CT, and MeSH) by medical experts. Medical databases, on the other hand, are often created by database administrators, using different terminology and structures. The discrepancies between medical ontologies and databases compromise interoperability between them. Data to ontology matching is the process of finding semantic correspondences between tables in databases to standard ontologies. Existing solutions such as ontology matching have mostly focused on engineering features from terminological, structural, and semantic model information extracted from the ontologies. However, this is often labor intensive and the accuracy varies greatly across different ontologies. Worse yet, the ontology capturing a medical database is often not given in practice. In this paper, we propose MEDTO, a novel end-to-end framework that consists of three innovative techniques: (1) a lightweight yet effective method that bootstrap a semantically rich ontology from a given medical database, (2) a hyperbolic graph convolution layer that encodes hierarchical concepts in the hyperbolic space, and (3) a heterogeneous graph layer that encodes both local and global context information of a concept. Experiments on two real-world medical datasets matching against SNOMED CT show significant improvements compared to the state-of-the-art methods. MEDTO also consistently achieves competitive results on a benchmark from the Ontology Alignment Evaluation Initiative.",https://openalex.org/W3171177851,2021,Junheng Hao; Chuan Lei; Vasilis Efthymiou,"University of California, Los Angeles; IBM Research - Almaden; FORTH Institute of Computer Science"
Generative Retrieval-Augmented Ontologic Graph and Multiagent Strategies for Interpretive Large Language Model-Based Materials Design,"Transformer neural networks show promising capabilities, in particular for uses in materials analysis, design, and manufacturing, including their capacity to work effectively with human language, symbols, code, and numerical data. Here, we explore the use of large language models (LLMs) as a tool that can support engineering analysis of materials, applied to retrieving key information about subject areas, developing research hypotheses, discovery of mechanistic relationships across disparate areas of knowledge, and writing and executing simulation codes for active knowledge generation based on physical ground truths. Moreover, when used as sets of AI agents with specific features, capabilities, and instructions, LLMs can provide powerful problem-solution strategies for applications in analysis and design problems. Our experiments focus on using a fine-tuned model, MechGPT, developed based on training data in the mechanics of materials domain. We first affirm how fine-tuning endows LLMs with a reasonable understanding of subject area knowledge. However, when queried outside the context of learned matter, LLMs can have difficulty recalling correct information and may hallucinate. We show how this can be addressed using retrieval-augmented Ontological Knowledge Graph strategies. The graph-based strategy helps us not only to discern how the model understands what concepts are important but also how they are related, which significantly improves generative performance and also naturally allows for injection of new and augmented data sources into generative AI algorithms. We find that the additional feature of relatedness provides advantages over regular retrieval augmentation approaches and not only improves LLM performance but also provides mechanistic insights for exploration of a material design process. Illustrated for a use case of relating distinct areas of knowledge, here, music and proteins, such strategies can also provide an interpretable graph structure with rich information at the node, edge, and subgraph level that provides specific insights into mechanisms and relationships. We discuss other approaches to improve generative qualities, including nonlinear sampling strategies and agent-based modeling that offer enhancements over single-shot generations, whereby LLMs are used to both generate content and assess content against an objective target. Examples provided include complex question answering, code generation, and execution in the context of automated force-field development from actively learned density functional theory (DFT) modeling and data analysis.",https://openalex.org/W4390824394,2024,Markus J. Buehler,Massachusetts Institute of Technology
Ontology-aware partitioning for knowledge graph identification,"Knowledge graphs provide a powerful representation of entities and the relationships between them, but automatically constructing such graphs from noisy extractions presents numerous challenges. Knowledge graph identification (KGI) is a technique for knowledge graph construction that jointly reasons about entities, attributes and relations in the presence of uncertain inputs and ontological constraints. Although knowledge graph identification shows promise scaling to knowledge graphs built from millions of extractions, increasingly powerful extraction engines may soon require knowledge graphs built from billions of extractions. One tool for scaling is partitioning extractions to allow reasoning to occur in parallel. We explore approaches which leverage ontological information and distributional information in partitioning. We compare these techniques with hash-based approaches, and show that using a richer partitioning model that incorporates the ontology graph and distribution of extractions provides superior results. Our results demonstrate that partitioning can result in order-of-magnitude speedups without reducing model performance.",https://openalex.org/W2065239743,2013,Jay Pujara; Hui Miao; Lise Getoor,"University of Maryland, College Park"
"agriGO v2.0: a GO analysis toolkit for the agricultural community, 2017 update","The agriGO platform, which has been serving the scientific community for >10 years, specifically focuses on gene ontology (GO) enrichment analyses of plant and agricultural species. We continuously maintain and update the databases and accommodate the various requests of our global users. Here, we present our updated agriGO that has a largely expanded number of supporting species (394) and datatypes (865). In addition, a larger number of species have been classified into groups covering crops, vegetables, fish, birds and insects closely related to the agricultural community. We further improved the computational efficiency, including the batch analysis and P-value distribution (PVD), and the user-friendliness of the web pages. More visualization features were added to the platform, including SEACOMPARE (cross comparison of singular enrichment analysis), direct acyclic graph (DAG) and Scatter Plots, which can be merged by choosing any significant GO term. The updated platform agriGO v2.0 is now publicly accessible at http://systemsbiology.cau.edu.cn/agriGOv2/.",https://openalex.org/W2611604995,2017,Tian Tian; Yue Liu; Hengyu Yan,China Agricultural University
GoMiner: a resource for biological interpretation of genomic and proteomic data,"Abstract We have developed GoMiner, a program package that organizes lists of 'interesting' genes (for example, under- and overexpressed genes from a microarray experiment) for biological interpretation in the context of the Gene Ontology. GoMiner provides quantitative and statistical output files and two useful visualizations. The first is a tree-like structure analogous to that in the AmiGO browser and the second is a compact, dynamically interactive 'directed acyclic graph'. Genes displayed in GoMiner are linked to major public bioinformatics resources.",https://openalex.org/W2139703939,2003,Barry R. Zeebèrg; Weimin Feng; Geoffrey Wang,National Institutes of Health; Georgia Institute of Technology
Perturbation Ontology based Graph Attention Networks,"In recent years, graph representation learning has undergone a paradigm shift, driven by the emergence and proliferation of graph neural networks (GNNs) and their heterogeneous counterparts. Heterogeneous GNNs have shown remarkable success in extracting low-dimensional embeddings from complex graphs that encompass diverse entity types and relationships. While meta-path-based techniques have long been recognized for their ability to capture semantic affinities among nodes, their dependence on manual specification poses a significant limitation. In contrast, matrix-focused methods accelerate processing by utilizing structural cues but often overlook contextual richness. In this paper, we challenge the current paradigm by introducing ontology as a fundamental semantic primitive within complex graphs. Our goal is to integrate the strengths of both matrix-centric and meta-path-based approaches into a unified framework. We propose perturbation Ontology-based Graph Attention Networks (POGAT), a novel methodology that combines ontology subgraphs with an advanced self-supervised learning paradigm to achieve a deep contextual understanding. The core innovation of POGAT lies in our enhanced homogeneous perturbing scheme designed to generate rigorous negative samples, encouraging the model to explore minimal contextual features more thoroughly. Through extensive empirical evaluations, we demonstrate that POGAT significantly outperforms state-of-the-art baselines, achieving a groundbreaking improvement of up to 10.78\% in F1-score for the critical task of link prediction and 12.01\% in Micro-F1 for the critical task of node classification.",https://openalex.org/W4404993655,2024,Yichen Wang; Jie Wang; F. Wang,
A GRAPH ORIENTED MODEL FOR ONTOLOGY TRANSFORMATION INTO CONCEPTUAL DATA MODEL,"The paper analyses graph oriented method for ontology transformation into conceptual data model. A number of methods were proposed to develop conceptual data models, but only few deals with knowledge reuse. In this paper we present an approach for knowledge represented by ontology automatic transformation into conceptual data model. The graph transformation language is presented and adapted for formal transformation of ontology into conceptual model. Details and examples of proposed ontology transformation into conceptual data model are presented also.",https://openalex.org/W2144537656,2015,Justas Trinkūnas; Olegas Vasilecas,
Protein classification using probabilistic chain graphs and the Gene Ontology structure,"Abstract Motivation: Probabilistic graphical models have been developed in the past for the task of protein classification. In many cases, classifications obtained from the Gene Ontology have been used to validate these models. In this work we directly incorporate the structure of the Gene Ontology into the graphical representation for protein classification. We present a method in which each protein is represented by a replicate of the Gene Ontology structure, effectively modeling each protein in its own ‘annotation space’. Proteins are also connected to one another according to different measures of functional similarity, after which belief propagation is run to make predictions at all ontology terms. Results: The proposed method was evaluated on a set of 4879 proteins from the Saccharomyces Genome Database whose interactions were also recorded in the GRID project. Results indicate that direct utilization of the Gene Ontology improves predictive ability, outperforming traditional models that do not take advantage of dependencies among functional terms. Average increase in accuracy (precision) of positive and negative term predictions of 27.8% (2.0%) over three different similarity measures and three subontologies was observed. Availability: C/C++/Perl implementation is available from authors upon request. Contact: vladimir@cs.rutgers.edu",https://openalex.org/W2150291731,2006,Steven Carroll; Vladimir Pavlović,"Rutgers, The State University of New Jersey"
From human experts to machines: An LLM supported approach to ontology and knowledge graph construction,"The conventional process of building Ontologies and Knowledge Graphs (KGs) heavily relies on human domain experts to define entities and relationship types, establish hierarchies, maintain relevance to the domain, fill the ABox (or populate with instances), and ensure data quality (including amongst others accuracy and completeness). On the other hand, Large Language Models (LLMs) have recently gained popularity for their ability to understand and generate human-like natural language, offering promising ways to automate aspects of this process. This work explores the (semi-)automatic construction of KGs facilitated by open-source LLMs. Our pipeline involves formulating competency questions (CQs), developing an ontology (TBox) based on these CQs, constructing KGs using the developed ontology, and evaluating the resultant KG with minimal to no involvement of human experts. We showcase the feasibility of our semi-automated pipeline by creating a KG on deep learning methodologies by exploiting scholarly publications. To evaluate the answers generated via Retrieval-Augmented-Generation (RAG) as well as the KG concepts automatically extracted using LLMs, we design a judge LLM, which rates the generated content based on ground truth. Our findings suggest that employing LLMs could potentially reduce the human effort involved in the construction of KGs, although a human-in-the-loop approach is recommended to evaluate automatically generated KGs.",https://openalex.org/W4392822529,2024,Vamsi Krishna Kommineni; Birgitta König‐Ries; Sheeba Samuel,
MEMO GRAPH: An Ontology Visualization Tool for Everyone,"This paper presents a user-friendly tool, called MEMO GRAPH, for visualizing and navigating ontologies. Compared to related work, MEMO GRAPH is designed to be used by everyone, including ontology experts and users not familiar with ontologies. It provides an accessible and understandable user interface that follows the ""design-for-all"" philosophy. Precisely, it offers an Alzheimer's patients-friendly interface. The MEMO GRAPH ontology visualization tool is integrated in the CAPTAIN MEMO memory prosthesis and it is applied for visualizing a small-scale ontology (PersonLink) and a large-scale ontology (DBpedia). We discuss the encouraging results derived from the preliminary empirical evaluation, which confirms that MEMO GRAPH is an intuitive and usable ontology visualization tool.",https://openalex.org/W2612382428,2016,Fatma Ghorbel; Nebrasse Ellouze; Elisabeth Métais,Centre d'Etudes et De Recherche en Informatique et Communications; Conservatoire National des Arts et Métiers; University of Sfax
Assessing the functional coherence of gene sets with metrics based on the Gene Ontology graph,"Abstract Motivation: The results of initial analyses for many high-throughput technologies commonly take the form of gene or protein sets, and one of the ensuing tasks is to evaluate the functional coherence of these sets. The study of gene set function most commonly makes use of controlled vocabulary in the form of ontology annotations. For a given gene set, the statistical significance of observing these annotations or ‘enrichment’ may be tested using a number of methods. Instead of testing for significance of individual terms, this study is concerned with the task of assessing the global functional coherence of gene sets, for which novel metrics and statistical methods have been devised. Results: The metrics of this study are based on the topological properties of graphs comprised of genes and their Gene Ontology annotations. A novel aspect of these methods is that both the enrichment of annotations and the relationships among annotations are considered when determining the significance of functional coherence. We applied our methods to perform analyses on an existing database and on microarray experimental results. Here, we demonstrated that our approach is highly discriminative in terms of differentiating coherent gene sets from random ones and that it provides biologically sensible evaluations in microarray analysis. We further used examples to show the utility of graph visualization as a tool for studying the functional coherence of gene sets. Availability: The implementation is provided as a freely accessible web application at: http://projects.dbbe.musc.edu/gosteiner. Additionally, the source code written in the Python programming language, is available under the General Public License of the Free Software Foundation. Contact: lux@musc.edu Supplementary information: Supplementary data are available at Bioinformatics online.",https://openalex.org/W2154219988,2010,Adam Richards; Brian Muller; Matthew S. Shotwell,Medical University of South Carolina
Semantic Zooming for Ontology Graph Visualizations,"Visualizations of ontologies, in particular graph visualizations in the form of node-link diagrams, are often used to support ontology development, exploration, verification, and sensemaking. With growing size and complexity of ontology graph visualizations, their represented information tend to become hard to comprehend due to visual clutter and information overload. We present a new approach of semantic zooming for ontology graph visualizations that abstracts and simplifies the underlying graph structure. It separates the comprised information into three layers with discrete levels of detail. The approach is applied to a force-directed graph layout using the VOWL notation. The mental map is preserved by using smart expanding and ordering of elements in the layout. Navigation and sensemaking are supported by local and global exploration methods, halo visualization, and smooth zooming. The results of a user study confirm an increase in readability, visual clarity, and information clarity of ontology graph visualizations enhanced with our semantic zooming approach.",https://openalex.org/W2776224860,2017,Vitalis Wiens; Steffen Lohmann; Sören Auer,University of Bonn; Fraunhofer Institute for Intelligent Analysis and Information Systems; Technische Informationsbibliothek (TIB)
g:Profiler—interoperable web service for functional enrichment analysis and gene identifier mapping (2023 update),"Abstract g:Profiler is a reliable and up-to-date functional enrichment analysis tool that supports various evidence types, identifier types and organisms. The toolset integrates many databases, including Gene Ontology, KEGG and TRANSFAC, to provide a comprehensive and in-depth analysis of gene lists. It also provides interactive and intuitive user interfaces and supports ordered queries and custom statistical backgrounds, among other settings. g:Profiler provides multiple programmatic interfaces to access its functionality. These can be easily integrated into custom workflows and external tools, making them valuable resources for researchers who want to develop their own solutions. g:Profiler has been available since 2007 and is used to analyse millions of queries. Research reproducibility and transparency are achieved by maintaining working versions of all past database releases since 2015. g:Profiler supports 849 species, including vertebrates, plants, fungi, insects and parasites, and can analyse any organism through user-uploaded custom annotation files. In this update article, we introduce a novel filtering method highlighting Gene Ontology driver terms, accompanied by new graph visualizations providing a broader context for significant Gene Ontology terms. As a leading enrichment analysis and gene list interoperability service, g:Profiler offers a valuable resource for genetics, biology and medical researchers. It is freely accessible at https://biit.cs.ut.ee/gprofiler.",https://openalex.org/W4372332501,2023,Liis Kolberg; Uku Raudvere; Ivan Kuzmin,University of Tartu
A Graph Derivation Based Approach for Measuring and Comparing Structural Semantics of Ontologies,"Ontology reuse offers great benefits by measuring and comparing ontologies. However, the state of art approaches for measuring ontologies neglects the problems of both the polymorphism of ontology representation and the addition of implicit semantic knowledge. One way to tackle these problems is to devise a mechanism for ontology measurement that is stable, the basic criteria for automatic measurement. In this paper, we present a graph derivation representation based approach (GDR) for stable semantic measurement, which captures structural semantics of ontologies and addresses those problems that cause unstable measurement of ontologies. This paper makes three original contributions. First, we introduce and define the concept of semantic measurement and the concept of stable measurement. We present the GDR based approach, a three-phase process to transform an ontology to its GDR. Second, we formally analyze important properties of GDRs based on which stable semantic measurement and comparison can be achieved successfully. Third but not the least, we compare our GDR based approach with existing graph based methods using a dozen real world exemplar ontologies. Our experimental comparison is conducted based on nine ontology measurement entities and distance metric, which stably compares the similarity of two ontologies in terms of their GDRs.",https://openalex.org/W1992366072,2013,Yinglong Ma; Ling Liu; Ke Lü,North China Electric Power University; Georgia Institute of Technology; University of Chinese Academy of Sciences
A Graph-Based Algorithm for Alignment of OWL Ontologies,"This paper presents ASCO3 algorithm, aimed at finding mappings between entities of two ontologies represented in OWL DL/Lite. ASCO3 algorithm searches the maximal common subgraph of two graphs representing two ontologies, and relies on an algorithm of search of the maximal clique of their association graph.",https://openalex.org/W2123340686,2007,Bach Thanh Le; Rose Dieng-Kuntz,Hanoi University; Fondation Sophia Antipolis; Institut national de recherche en sciences et technologies du numérique
Towards a parametric ontology modularization framework based on graph transformation,"Several tools and techniques have been proposed recently for extracting modules from ontologies. Being focused on some particular application scenario, modularization tools generally rely on their own definitions and intuitions about modularity. In this paper, it is proposed that these different techniques be expressed under a common framework.&#13;\nAs most of the existing approaches rely on the traversal of the graph underlying the ontology to harvest relevant entities and axioms, the framework chosen is based on graph transformation. An abstract model for representing ontologies as attributed graphs is described, along with the reformulation of existing module extraction techniques as graph transformation rules. The ultimate goal of this work is to build a parametric modularization tool, enabling application developers to easily compare, apply and combine different approaches for module extraction, or even&#13;\ncreate entirely new techniques.",https://openalex.org/W1516395178,2007,Mathieu d’Aquin; Paul Doran; Enrico Motta,
A Graph-BasedWeb Service Composition Technique Using Ontological Information,"We investigate Web service composition as a planning problem and use the input-output parameter relations in order to select the constituent services that make up the composite service. Furthermore, we make use of ontological information between the input-output parameters such that a more specific concept can be used instead of a general concept to make the process more flexible. Our proposed approach is based on constructing a dependency graph including the service parameters and Web services themselves. By using this dependency graph, we perform backward chaining starting to search from the desired output parameters, which is in fact the goal, to the available input parameters. In addition to using semantic information through the search, our approach considers non-functional attributes of the services such as service quality. Considering the quality measures, we find the constituent services by making use of depth first search. After finding the required services, our algorithm generates a plan that shows the execution order of each service.",https://openalex.org/W2142408827,2007,Reyhan Aydoğan; Hande Zirtiloǧlu,Boğaziçi University; Istanbul Kültür University
Graph embeddings on gene ontology annotations for protein–protein interaction prediction,"Abstract Background Protein–protein interaction (PPI) prediction is an important task towards the understanding of many bioinformatics functions and applications, such as predicting protein functions, gene-disease associations and disease-drug associations. However, many previous PPI prediction researches do not consider missing and spurious interactions inherent in PPI networks. To address these two issues, we define two corresponding tasks, namely missing PPI prediction and spurious PPI prediction, and propose a method that employs graph embeddings that learn vector representations from constructed Gene Ontology Annotation (GOA) graphs and then use embedded vectors to achieve the two tasks. Our method leverages on information from both term–term relations among GO terms and term-protein annotations between GO terms and proteins, and preserves properties of both local and global structural information of the GO annotation graph. Results We compare our method with those methods that are based on information content (IC) and one method that is based on word embeddings, with experiments on three PPI datasets from STRING database. Experimental results demonstrate that our method is more effective than those compared methods. Conclusion Our experimental results demonstrate the effectiveness of using graph embeddings to learn vector representations from undirected GOA graphs for our defined missing and spurious PPI tasks.",https://openalex.org/W3112306601,2020,Xiaoshi Zhong; Jagath C. Rajapakse,Beijing Institute of Technology; Nanyang Technological University
Ontology-based Graph Visualization for Summarized View,"Data summarization that presents a small subset of a dataset to users has been widely applied in numerous applications and systems. Many datasets are coded with hierarchical terminologies, e.g., the international classification of Diseases-9, Medical Subject Heading, and Gene Ontology, to name a few. In this paper, we study the problem of selecting a diverse set of k elements to summarize an input dataset with hierarchical terminologies, and visualize the summary in an ontology structure. We propose an efficient greedy algorithm to solve the problem with (1-1/e) = 62% -approximation guarantee. Although this greedy solution achieves quality-guaranteed answers approximately but it is still not optimal. To tackle the problem optimally, we further develop a dynamic programming algorithm to obtain optimal answers for graph visualization of log-data using ontology terminologies called OVDO . The complexity and correctness of OVDO are theoretically analyzed. In addition, we propose a useful optimization technique of tree reduction to remove useless nodes with zero weights and shrink the tree into a smaller one, which ensures the efficiency acceleration of OVDO in many real-world applications. Extensive experimental results on real-world datasets show the effectiveness and efficiency of our proposed approximate and exact algorithms for tree data summarization.",https://openalex.org/W3048343889,2020,Xu-Liang Zhu; Xin Huang; Byron Choi,
"An Accurate and Efficient Approach to Knowledge Extraction from Scientific Publications Using Structured Ontology Models, Graph Neural Networks, and Large Language Models","The rapid growth of biomedical literature makes it challenging for researchers to stay current. Integrating knowledge from various sources is crucial for studying complex biological systems. Traditional text-mining methods often have limited accuracy because they don’t capture semantic and contextual nuances. Deep-learning models can be computationally expensive and typically have low interpretability, though efforts in explainable AI aim to mitigate this. Furthermore, transformer-based models have a tendency to produce false or made-up information—a problem known as hallucination—which is especially prevalent in large language models (LLMs). This study proposes a hybrid approach combining text-mining techniques with graph neural networks (GNNs) and fine-tuned large language models (LLMs) to extend biomedical knowledge graphs and interpret predicted edges based on published literature. An LLM is used to validate predictions and provide explanations. Evaluated on a corpus of experimentally confirmed protein interactions, the approach achieved a Matthews correlation coefficient (MCC) of 0.772. Applied to insomnia, the approach identified 25 interactions between 32 human proteins absent in known knowledge bases, including regulatory interactions between MAOA and 5-HT2C, binding between ADAM22 and 14-3-3 proteins, which is implicated in neurological diseases, and a circadian regulatory loop involving RORB and NR1D1. The hybrid GNN-LLM method analyzes biomedical literature efficiency to uncover potential molecular interactions for complex disorders. It can accelerate therapeutic target discovery by focusing expert verification on the most relevant automatically extracted information.",https://openalex.org/W4404048128,2024,Timofey Ivanisenko; П. С. Деменков; В. А. Иванисенко,Institute of Cytology and Genetics; Novosibirsk State University
Ontology mapping using bipartite graph,"Fast improvement of web technologies have caused a problem of semantic integration between distributed applications. In this respect, sharing and distribution of information are of vital importance for ontologies. Ontologies may be improved by any independent association and still be used by another association. In case an association decides to use an ontology improved by another association, they should make mapping between ontology concepts. Different worldviews assign different meanings to different concepts and defines them differently. Therefore, mapping stands as an inevitable process. Mapping is the job of finding objects that are compatible between two ontologies. Semantic mapping of ontologies by means of bipartite graph matching algorithms has been studied in this paper. A mapping system defined as  has been improved. We have named this system BGOM (bipartite graph optimal mapping). BGOM system finds the one-to-one matching between ontologies  and  which are in similar domains or in same domain. Firstly, two data matrices for ontology concepts  and  have been obtained. Next, a score matrix has been obtained from general data matrixes by using Levensthein metric. Finally, Kuhn-Munkres optimal assignment algorithm has been used to optimally map the concepts between  and. The reason for this is to find one-to-one matches of concepts in the model we have improved. Kuhn-Munkres algorithm is an effective way to find the most similar couples (Tassa, 2007). Consequently, a one-to-one optimal map has been obtained between source and target ontologies. Application, prediction capability and truth values of BGOM system is evaluated by ontology alignment evaluation initiative (OAEI1) and satisfactory results have been obtained. Precision, recall and f-measure values of alignment results in the system we have improved, and are compared to the other systems in OAEI campaign and considerably good results have been obtained. Application of BGOM system between source and target ontologies has assisted effectively for solution of ontology mapping problem.

	 

	Key words: Ontology, bipartite graph, ontology mapping, Levensthein metric, Kuhn-Munkres optimal assignment algorithm",https://openalex.org/W2322278989,2011,Aydın Seçer; A. Coşkun Sönmez; Hüseyin Aydın,
Jena,"The new Semantic Web recommendations for RDF, RDFS and OWL have, at their heart, the RDF graph. Jena2, a second-generation RDF toolkit, is similarly centered on the RDF graph. RDFS and OWL reasoning are seen as graph-to-graph transforms, producing graphs of virtual triples. Rich APIs are provided. The Model API includes support for other aspects of the RDF recommendations, such as containers and reification. The Ontology API includes support for RDFS and OWL, including advanced OWL Full support. Jena includes the de facto reference RDF/XML parser, and provides RDF/XML output using the full range of the rich RDF/XML grammar. N3 I/O is supported. RDF graphs can be stored in-memory or in databases. Jena's query language, RDQL, and the Web API are both offered for the next round of standardization.",https://openalex.org/W2101491706,2004,Jeremy J. Carroll; Ian Dickinson; Chris Dollin,Hewlett-Packard (United States)
Differences in graph-related practices between high school biology textbooks and scientific ecology journals,"Our research program is concerned with the trajectory of individuals from their initial participation in science-related activities to their full participation in scientific research. This study was designed to provide answers to questions about (a) the practices required for reading graphs in high school textbooks and scientific journals, and (b) the role of high school textbooks in the appropriation of authentic scientific graph-related practices. For our analyses, we selected five leading ecology-related journals and six representative high school biology textbooks. Although there were no differences in the total number of inscriptions used in journals and textbooks, there were significant differences in the frequency with which Cartesian graphs were used. To allow more detailed analyses, an ontology of graphs was developed. Our fine-grained analyses based on this ontology yielded qualitative differences between the uses of graphs and associated captions and main text as they appeared in high school textbooks and scientific journals. Scientific journals provided more resources to facilitate graph reading and more elaborate descriptions and interpretations of graphs than the high school textbooks. Implications of this study are outlined as they relate to (a) producing graphs, captions, and main text in high school textbooks; and (b) teaching and researching graph-related practices from anthropological perspectives. © 1999 John Wiley & Sons, Inc. J Res Sci Teach 36: 977–1019, 1999",https://openalex.org/W2081549574,1999,Wolff‐Michael Roth; G. Michael Bowen; Michelle K. McGinn,University of Victoria; Simon Fraser University
Enhancing Text Retrieval Performance using Conceptual Ontological Graph,"Most of the data representation techniques are based on word and/or phrase analysis of the text. The statistical analysis of a term (word or phrase) frequency captures the importance of the term within a document. However, to achieve a more accurate analysis, the underlying data representation should indicate terms that capture the semantics of the text from which the importance of a term in a sentence and in the document can be derived. A new concept-based representation that relies on the analysis of the sentence semantics, rather than, the traditional analysis of the document dataset only is introduced. The proposed conceptual ontological graph representation denotes the terms which contribute to the sentence semantics. Then, each term is chosen based on its position in the proposed representation. Lastly, the selected terms are associated to their documents as features for the purpose of indexing in the text retrieval. Experiments using the proposed conceptual ontological graph representation in text retrieval are conducted. The evaluation of results is relied on two quality measures, the precision and the recall. Both of these quality measures improved when the newly developed representation is used to enhance the performance of the text retrieval",https://openalex.org/W2107134232,2006,Shady Shehata; Fakhri Karray; Mohamed S. Kamel,University of Waterloo
Synergizing ontologies and graph databases for highly flexible materials-to-device workflow representations,"Journal of Materials Informatics (JMI) is an international peer-reviewed, open access journal. The journal provides a platform for presentation, publication, and exchange of materials informatics research, seeking to break down barriers among materials science and engineering, data science and engineering, and artificial intelligence. The journal also provides a venue for presenting innovative approaches to overcome the difficulties in unraveling the complexity of data associated with numerous factors including noise, uncertainty, and small amount, to achieve the quantum jump from data to knowledge.",https://openalex.org/W4323342132,2023,Max Dreger; Mohammad J. Eslamibidgoli; Michael Eikerling,Forschungszentrum Jülich; RWTH Aachen University
Visualizing the Evolution of Ontologies: A Dynamic Graph Perspective.,"Ontologies can be represented as graphs, since they essentially comprise a set of interconnected concepts describing a certain field of knowledge. Consequently, ontologies are often visualized as graphs, using different visual notations and common graph drawing techniques. The visualization of static graphs has been researched a lot, but when it comes to time-varying graphs, researchers face much more challenges in order to design useful, readable, and intuitive visualizations. If we have to deal with dynamic, i.e., evolving and time-dependent ontologies, we have to adapt existing visualization techniques to this challenging problem or develop new ones. In this position paper, we take a look at the visual representation of time-varying ontologies, and provide a discussion from a dynamic graph visualization perspective.",https://openalex.org/W2394656362,2015,Michael Burch; Steffen Lohmann,
Enhancing graph matching techniques with ontologies,"Ontologies are being used increasingly in fusion applications, particularly for higher-level fusion, where data must often be understood relationally. This research presents a methodology for utilizing ontologies to enhance the process of graph matching in fusion applications, particularly those associated with soft data (e.g., linguistic data existing in things such as intelligence messages). This paper presents some of the considerations and challenges associated with merging the technologies of ontologies and graph matching, as well as some preliminary research findings that show the effectiveness of using ontologies to enhance the matching capabilities of target graphs (as relational items of interest) against larger data graphs.",https://openalex.org/W1484139676,2008,Eric Little; Kedar Sambhoos; James Llinas,"D'Youville College; Calspan-University of Buffalo Research Center; University at Buffalo, State University of New York"
